Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2024-04-02,00:00:00,8.47,84.7,Normal day,False
2024-04-02,00:30:00,6.12,61.2,Normal day,False
2024-04-02,01:00:00,15.12,151.2,Normal day,False
2024-04-02,01:30:00,12.76,127.6,Normal day,False
2024-04-02,02:00:00,10.12,101.2,Normal day,False
2024-04-02,02:30:00,9.41,94.1,Normal day,False
2024-04-02,03:00:00,16.29,162.9,Normal day,False
2024-04-02,03:30:00,12.98,129.8,Normal day,False
2024-04-02,04:00:00,13.88,138.8,Normal day,False
2024-04-02,04:30:00,7.84,78.4,Normal day,False
2024-04-02,05:00:00,39.89,398.9,Normal day,False
2024-04-02,05:30:00,41.05,410.5,Normal day,False
2024-04-02,06:00:00,35.55,355.5,Normal day,False
2024-04-02,06:30:00,37.61,376.1,Normal day,False
2024-04-02,07:00:00,33.44,334.4,Normal day,False
2024-04-02,07:30:00,35.18,351.8,Normal day,False
2024-04-02,08:00:00,34.83,348.3,Normal day,False
2024-04-02,08:30:00,42.78,427.8,Normal day,False
2024-04-02,09:00:00,10.79,107.9,Normal day,False
2024-04-02,09:30:00,11.59,115.9,Normal day,False
2024-04-02,10:00:00,20.49,204.9,Normal day,False
2024-04-02,10:30:00,11.51,115.1,Normal day,False
2024-04-02,11:00:00,21.41,214.1,Normal day,False
2024-04-02,11:30:00,12.6,126.0,Normal day,False
2024-04-02,12:00:00,34.69,346.9,Normal day,False
2024-04-02,12:30:00,38.28,382.8,Normal day,False
2024-04-02,13:00:00,41.06,410.6,Normal day,False
2024-04-02,13:30:00,37.22,372.2,Normal day,False
2024-04-02,14:00:00,13.63,136.3,Normal day,False
2024-04-02,14:30:00,15.51,155.1,Normal day,False
2024-04-02,15:00:00,16.16,161.6,Normal day,False
2024-04-02,15:30:00,15.75,157.5,Normal day,False
2024-04-02,16:00:00,10.98,109.8,Normal day,False
2024-04-02,16:30:00,18.24,182.4,Normal day,False
2024-04-02,17:00:00,17.86,178.6,Normal day,False
2024-04-02,17:30:00,18.65,186.5,Normal day,False
2024-04-02,18:00:00,69.74,697.4,Normal day,False
2024-04-02,18:30:00,57.48,574.8,Normal day,False
2024-04-02,19:00:00,60.59,605.9,Normal day,False
2024-04-02,19:30:00,67.78,677.8,Normal day,False
2024-04-02,20:00:00,65.61,656.1,Normal day,False
2024-04-02,20:30:00,72.91,729.1,Normal day,False
2024-04-02,21:00:00,65.29,652.9,Normal day,False
2024-04-02,21:30:00,78.23,782.3,Normal day,False
2024-04-02,22:00:00,8.93,89.3,Normal day,False
2024-04-02,22:30:00,8.16,81.6,Normal day,False
2024-04-02,23:00:00,9.53,95.3,Normal day,False
2024-04-02,23:30:00,14.17,141.7,Normal day,False
2024-04-03,00:00:00,5.83,58.3,Normal day,False
2024-04-03,00:30:00,14.07,140.7,Normal day,False
2024-04-03,01:00:00,6.88,68.8,Normal day,False
2024-04-03,01:30:00,15.16,151.6,Normal day,False
2024-04-03,02:00:00,8.26,82.6,Normal day,False
2024-04-03,02:30:00,6.91,69.1,Normal day,False
2024-04-03,03:00:00,5.6,56.0,Normal day,False
2024-04-03,03:30:00,7.04,70.4,Normal day,False
2024-04-03,04:00:00,5.2,52.0,Normal day,False
2024-04-03,04:30:00,14.84,148.4,Normal day,False
2024-04-03,05:00:00,32.4,324.0,Normal day,False
2024-04-03,05:30:00,46.58,465.8,Normal day,False
2024-04-03,06:00:00,34.74,347.4,Normal day,False
2024-04-03,06:30:00,44.89,448.9,Normal day,False
2024-04-03,07:00:00,34.64,346.4,Normal day,False
2024-04-03,07:30:00,45.48,454.8,Normal day,False
2024-04-03,08:00:00,38.43,384.3,Normal day,False
2024-04-03,08:30:00,45.48,454.8,Normal day,False
2024-04-03,09:00:00,12.43,124.3,Normal day,False
2024-04-03,09:30:00,11.08,110.8,Normal day,False
2024-04-03,10:00:00,14.82,148.2,Normal day,False
2024-04-03,10:30:00,19.17,191.7,Normal day,False
2024-04-03,11:00:00,16.33,163.3,Normal day,False
2024-04-03,11:30:00,13.58,135.8,Normal day,False
2024-04-03,12:00:00,47.04,470.4,Normal day,False
2024-04-03,12:30:00,45.04,450.4,Normal day,False
2024-04-03,13:00:00,48.97,489.7,Normal day,False
2024-04-03,13:30:00,44.63,446.3,Normal day,False
2024-04-03,14:00:00,18.36,183.6,Normal day,False
2024-04-03,14:30:00,21.45,214.5,Normal day,False
2024-04-03,15:00:00,10.57,105.7,Normal day,False
2024-04-03,15:30:00,24.68,246.8,Normal day,False
2024-04-03,16:00:00,25.15,251.5,Normal day,False
2024-04-03,16:30:00,19.52,195.2,Normal day,False
2024-04-03,17:00:00,18.57,185.7,Normal day,False
2024-04-03,17:30:00,25.21,252.1,Normal day,False
2024-04-03,18:00:00,60.03,600.3,Normal day,False
2024-04-03,18:30:00,59.95,599.5,Normal day,False
2024-04-03,19:00:00,64.38,643.8,Normal day,False
2024-04-03,19:30:00,77.17,771.7,Normal day,False
2024-04-03,20:00:00,76.7,767.0,Normal day,False
2024-04-03,20:30:00,72.73,727.3,Normal day,False
2024-04-03,21:00:00,67.85,678.5,Normal day,False
2024-04-03,21:30:00,67.44,674.4,Normal day,False
2024-04-03,22:00:00,11.59,115.9,Normal day,False
2024-04-03,22:30:00,17.05,170.5,Normal day,False
2024-04-03,23:00:00,12.41,124.1,Normal day,False
2024-04-03,23:30:00,6.04,60.4,Normal day,False
2024-04-04,00:00:00,11.05,110.5,Normal day,False
2024-04-04,00:30:00,10.07,100.7,Normal day,False
2024-04-04,01:00:00,16.02,160.2,Normal day,False
2024-04-04,01:30:00,7.11,71.1,Normal day,False
2024-04-04,02:00:00,11.1,111.0,Normal day,False
2024-04-04,02:30:00,8.32,83.2,Normal day,False
2024-04-04,03:00:00,6.35,63.5,Normal day,False
2024-04-04,03:30:00,12.58,125.8,Normal day,False
2024-04-04,04:00:00,7.03,70.3,Normal day,False
2024-04-04,04:30:00,11.46,114.6,Normal day,False
2024-04-04,05:00:00,39.59,395.9,Normal day,False
2024-04-04,05:30:00,40.93,409.3,Normal day,False
2024-04-04,06:00:00,34.08,340.8,Normal day,False
2024-04-04,06:30:00,37.96,379.6,Normal day,False
2024-04-04,07:00:00,43.71,437.1,Normal day,False
2024-04-04,07:30:00,31.41,314.1,Normal day,False
2024-04-04,08:00:00,45.46,454.6,Normal day,False
2024-04-04,08:30:00,38.5,385.0,Normal day,False
2024-04-04,09:00:00,19.65,196.5,Normal day,False
2024-04-04,09:30:00,13.96,139.6,Normal day,False
2024-04-04,10:00:00,19.51,195.1,Normal day,False
2024-04-04,10:30:00,20.1,201.0,Normal day,False
2024-04-04,11:00:00,15.6,156.0,Normal day,False
2024-04-04,11:30:00,18.29,182.9,Normal day,False
2024-04-04,12:00:00,48.48,484.8,Normal day,False
2024-04-04,12:30:00,37.61,376.1,Normal day,False
2024-04-04,13:00:00,34.22,342.2,Normal day,False
2024-04-04,13:30:00,47.65,476.5,Normal day,False
2024-04-04,14:00:00,24.29,242.9,Normal day,False
2024-04-04,14:30:00,25.05,250.5,Normal day,False
2024-04-04,15:00:00,22.58,225.8,Normal day,False
2024-04-04,15:30:00,16.49,164.9,Normal day,False
2024-04-04,16:00:00,22.66,226.6,Normal day,False
2024-04-04,16:30:00,13.12,131.2,Normal day,False
2024-04-04,17:00:00,25.3,253.0,Normal day,False
2024-04-04,17:30:00,20.25,202.5,Normal day,False
2024-04-04,18:00:00,67.49,674.9,Normal day,False
2024-04-04,18:30:00,75.76,757.6,Normal day,False
2024-04-04,19:00:00,66.94,669.4,Normal day,False
2024-04-04,19:30:00,53.31,533.1,Normal day,False
2024-04-04,20:00:00,67.22,672.2,Normal day,False
2024-04-04,20:30:00,54.32,543.2,Normal day,False
2024-04-04,21:00:00,74.21,742.1,Normal day,False
2024-04-04,21:30:00,69.53,695.3,Normal day,False
2024-04-04,22:00:00,9.99,99.9,Normal day,False
2024-04-04,22:30:00,16.69,166.9,Normal day,False
2024-04-04,23:00:00,14.42,144.2,Normal day,False
2024-04-04,23:30:00,6.11,61.1,Normal day,False
2024-04-05,00:00:00,11.47,114.7,Normal day,False
2024-04-05,00:30:00,15.34,153.4,Normal day,False
2024-04-05,01:00:00,11.65,116.5,Normal day,False
2024-04-05,01:30:00,11.39,113.9,Normal day,False
2024-04-05,02:00:00,14.82,148.2,Normal day,False
2024-04-05,02:30:00,12.35,123.5,Normal day,False
2024-04-05,03:00:00,6.43,64.3,Normal day,False
2024-04-05,03:30:00,16.86,168.6,Normal day,False
2024-04-05,04:00:00,9.02,90.2,Normal day,False
2024-04-05,04:30:00,15.82,158.2,Normal day,False
2024-04-05,05:00:00,47.0,470.0,Normal day,False
2024-04-05,05:30:00,44.83,448.3,Normal day,False
2024-04-05,06:00:00,41.07,410.7,Normal day,False
2024-04-05,06:30:00,39.51,395.1,Normal day,False
2024-04-05,07:00:00,34.62,346.2,Normal day,False
2024-04-05,07:30:00,43.07,430.7,Normal day,False
2024-04-05,08:00:00,34.9,349.0,Normal day,False
2024-04-05,08:30:00,36.38,363.8,Normal day,False
2024-04-05,09:00:00,21.19,211.9,Normal day,False
2024-04-05,09:30:00,12.35,123.5,Normal day,False
2024-04-05,10:00:00,13.36,133.6,Normal day,False
2024-04-05,10:30:00,20.28,202.8,Normal day,False
2024-04-05,11:00:00,18.29,182.9,Normal day,False
2024-04-05,11:30:00,16.32,163.2,Normal day,False
2024-04-05,12:00:00,34.44,344.4,Normal day,False
2024-04-05,12:30:00,45.01,450.1,Normal day,False
2024-04-05,13:00:00,39.23,392.3,Normal day,False
2024-04-05,13:30:00,35.78,357.8,Normal day,False
2024-04-05,14:00:00,26.74,267.4,Normal day,False
2024-04-05,14:30:00,14.76,147.6,Normal day,False
2024-04-05,15:00:00,22.38,223.8,Normal day,False
2024-04-05,15:30:00,14.2,142.0,Normal day,False
2024-04-05,16:00:00,13.28,132.8,Normal day,False
2024-04-05,16:30:00,15.11,151.1,Normal day,False
2024-04-05,17:00:00,24.28,242.8,Normal day,False
2024-04-05,17:30:00,14.06,140.6,Normal day,False
2024-04-05,18:00:00,62.26,622.6,Normal day,False
2024-04-05,18:30:00,68.19,681.9,Normal day,False
2024-04-05,19:00:00,58.27,582.7,Normal day,False
2024-04-05,19:30:00,67.18,671.8,Normal day,False
2024-04-05,20:00:00,68.92,689.2,Normal day,False
2024-04-05,20:30:00,58.97,589.7,Normal day,False
2024-04-05,21:00:00,66.68,666.8,Normal day,False
2024-04-05,21:30:00,62.76,627.6,Normal day,False
2024-04-05,22:00:00,13.95,139.5,Normal day,False
2024-04-05,22:30:00,8.18,81.8,Normal day,False
2024-04-05,23:00:00,17.24,172.4,Normal day,False
2024-04-05,23:30:00,10.39,103.9,Normal day,False
2024-04-06,00:00:00,6.24,62.4,Normal day,True
2024-04-06,00:30:00,8.73,87.3,Normal day,True
2024-04-06,01:00:00,5.65,56.5,Normal day,True
2024-04-06,01:30:00,8.72,87.2,Normal day,True
2024-04-06,02:00:00,5.96,59.6,Normal day,True
2024-04-06,02:30:00,9.97,99.7,Normal day,True
2024-04-06,03:00:00,8.89,88.9,Normal day,True
2024-04-06,03:30:00,8.21,82.1,Normal day,True
2024-04-06,04:00:00,12.36,123.6,Normal day,True
2024-04-06,04:30:00,14.41,144.1,Normal day,True
2024-04-06,05:00:00,6.95,69.5,Normal day,True
2024-04-06,05:30:00,11.39,113.9,Normal day,True
2024-04-06,06:00:00,11.15,111.5,Normal day,True
2024-04-06,06:30:00,10.24,102.4,Normal day,True
2024-04-06,07:00:00,62.57,625.7,Normal day,True
2024-04-06,07:30:00,53.69,536.9,Normal day,True
2024-04-06,08:00:00,73.01,730.1,Normal day,True
2024-04-06,08:30:00,62.03,620.3,Normal day,True
2024-04-06,09:00:00,59.64,596.4,Normal day,True
2024-04-06,09:30:00,72.29,722.9,Normal day,True
2024-04-06,10:00:00,64.18,641.8,Normal day,True
2024-04-06,10:30:00,60.32,603.2,Normal day,True
2024-04-06,11:00:00,48.37,483.7,Normal day,True
2024-04-06,11:30:00,48.5,485.0,Normal day,True
2024-04-06,12:00:00,47.22,472.2,Normal day,True
2024-04-06,12:30:00,42.09,420.9,Normal day,True
2024-04-06,13:00:00,45.12,451.2,Normal day,True
2024-04-06,13:30:00,51.18,511.8,Normal day,True
2024-04-06,14:00:00,57.5,575.0,Normal day,True
2024-04-06,14:30:00,49.06,490.6,Normal day,True
2024-04-06,15:00:00,35.83,358.3,Normal day,True
2024-04-06,15:30:00,43.31,433.1,Normal day,True
2024-04-06,16:00:00,35.98,359.8,Normal day,True
2024-04-06,16:30:00,48.94,489.4,Normal day,True
2024-04-06,17:00:00,49.14,491.4,Normal day,True
2024-04-06,17:30:00,39.4,394.0,Normal day,True
2024-04-06,18:00:00,75.41,754.1,Normal day,True
2024-04-06,18:30:00,88.39,883.9,Normal day,True
2024-04-06,19:00:00,79.66,796.6,Normal day,True
2024-04-06,19:30:00,68.29,682.9,Normal day,True
2024-04-06,20:00:00,79.9,799.0,Normal day,True
2024-04-06,20:30:00,75.63,756.3,Normal day,True
2024-04-06,21:00:00,72.75,727.5,Normal day,True
2024-04-06,21:30:00,72.52,725.2,Normal day,True
2024-04-06,22:00:00,78.79,787.9,Normal day,True
2024-04-06,22:30:00,63.14,631.4,Normal day,True
2024-04-06,23:00:00,11.41,114.1,Normal day,True
2024-04-06,23:30:00,5.71,57.1,Normal day,True
2024-04-07,00:00:00,12.39,123.9,Normal day,True
2024-04-07,00:30:00,13.36,133.6,Normal day,True
2024-04-07,01:00:00,9.2,92.0,Normal day,True
2024-04-07,01:30:00,8.11,81.1,Normal day,True
2024-04-07,02:00:00,10.36,103.6,Normal day,True
2024-04-07,02:30:00,14.45,144.5,Normal day,True
2024-04-07,03:00:00,16.1,161.0,Normal day,True
2024-04-07,03:30:00,11.81,118.1,Normal day,True
2024-04-07,04:00:00,7.25,72.5,Normal day,True
2024-04-07,04:30:00,13.06,130.6,Normal day,True
2024-04-07,05:00:00,12.33,123.3,Normal day,True
2024-04-07,05:30:00,10.44,104.4,Normal day,True
2024-04-07,06:00:00,6.42,64.2,Normal day,True
2024-04-07,06:30:00,6.94,69.4,Normal day,True
2024-04-07,07:00:00,59.69,596.9,Normal day,True
2024-04-07,07:30:00,68.62,686.2,Normal day,True
2024-04-07,08:00:00,53.99,539.9,Normal day,True
2024-04-07,08:30:00,67.65,676.5,Normal day,True
2024-04-07,09:00:00,62.02,620.2,Normal day,True
2024-04-07,09:30:00,61.05,610.5,Normal day,True
2024-04-07,10:00:00,70.63,706.3,Normal day,True
2024-04-07,10:30:00,60.5,605.0,Normal day,True
2024-04-07,11:00:00,50.51,505.1,Normal day,True
2024-04-07,11:30:00,46.02,460.2,Normal day,True
2024-04-07,12:00:00,49.95,499.5,Normal day,True
2024-04-07,12:30:00,44.73,447.3,Normal day,True
2024-04-07,13:00:00,44.27,442.7,Normal day,True
2024-04-07,13:30:00,52.2,522.0,Normal day,True
2024-04-07,14:00:00,55.02,550.2,Normal day,True
2024-04-07,14:30:00,62.07,620.7,Normal day,True
2024-04-07,15:00:00,36.51,365.1,Normal day,True
2024-04-07,15:30:00,33.63,336.3,Normal day,True
2024-04-07,16:00:00,40.86,408.6,Normal day,True
2024-04-07,16:30:00,43.9,439.0,Normal day,True
2024-04-07,17:00:00,44.97,449.7,Normal day,True
2024-04-07,17:30:00,42.68,426.8,Normal day,True
2024-04-07,18:00:00,80.26,802.6,Normal day,True
2024-04-07,18:30:00,78.92,789.2,Normal day,True
2024-04-07,19:00:00,83.07,830.7,Normal day,True
2024-04-07,19:30:00,74.47,744.7,Normal day,True
2024-04-07,20:00:00,59.71,597.1,Normal day,True
2024-04-07,20:30:00,70.66,706.6,Normal day,True
2024-04-07,21:00:00,71.65,716.5,Normal day,True
2024-04-07,21:30:00,70.86,708.6,Normal day,True
2024-04-07,22:00:00,72.62,726.2,Normal day,True
2024-04-07,22:30:00,73.03,730.3,Normal day,True
2024-04-07,23:00:00,8.4,84.0,Normal day,True
2024-04-07,23:30:00,8.38,83.8,Normal day,True
2024-04-08,00:00:00,6.31,63.1,Normal day,False
2024-04-08,00:30:00,13.24,132.4,Normal day,False
2024-04-08,01:00:00,11.9,119.0,Normal day,False
2024-04-08,01:30:00,10.98,109.8,Normal day,False
2024-04-08,02:00:00,7.52,75.2,Normal day,False
2024-04-08,02:30:00,14.68,146.8,Normal day,False
2024-04-08,03:00:00,9.44,94.4,Normal day,False
2024-04-08,03:30:00,7.14,71.4,Normal day,False
2024-04-08,04:00:00,12.26,122.6,Normal day,False
2024-04-08,04:30:00,7.53,75.3,Normal day,False
2024-04-08,05:00:00,46.82,468.2,Normal day,False
2024-04-08,05:30:00,43.06,430.6,Normal day,False
2024-04-08,06:00:00,33.63,336.3,Normal day,False
2024-04-08,06:30:00,36.1,361.0,Normal day,False
2024-04-08,07:00:00,43.14,431.4,Normal day,False
2024-04-08,07:30:00,43.15,431.5,Normal day,False
2024-04-08,08:00:00,35.34,353.4,Normal day,False
2024-04-08,08:30:00,36.51,365.1,Normal day,False
2024-04-08,09:00:00,16.9,169.0,Normal day,False
2024-04-08,09:30:00,16.11,161.1,Normal day,False
2024-04-08,10:00:00,15.09,150.9,Normal day,False
2024-04-08,10:30:00,20.56,205.6,Normal day,False
2024-04-08,11:00:00,16.92,169.2,Normal day,False
2024-04-08,11:30:00,19.51,195.1,Normal day,False
2024-04-08,12:00:00,53.3,533.0,Normal day,False
2024-04-08,12:30:00,52.72,527.2,Normal day,False
2024-04-08,13:00:00,41.11,411.1,Normal day,False
2024-04-08,13:30:00,36.46,364.6,Normal day,False
2024-04-08,14:00:00,22.51,225.1,Normal day,False
2024-04-08,14:30:00,21.4,214.0,Normal day,False
2024-04-08,15:00:00,22.84,228.4,Normal day,False
2024-04-08,15:30:00,13.69,136.9,Normal day,False
2024-04-08,16:00:00,24.81,248.1,Normal day,False
2024-04-08,16:30:00,13.09,130.9,Normal day,False
2024-04-08,17:00:00,11.56,115.6,Normal day,False
2024-04-08,17:30:00,20.54,205.4,Normal day,False
2024-04-08,18:00:00,63.58,635.8,Normal day,False
2024-04-08,18:30:00,80.83,808.3,Normal day,False
2024-04-08,19:00:00,76.35,763.5,Normal day,False
2024-04-08,19:30:00,72.12,721.2,Normal day,False
2024-04-08,20:00:00,58.48,584.8,Normal day,False
2024-04-08,20:30:00,72.11,721.1,Normal day,False
2024-04-08,21:00:00,53.14,531.4,Normal day,False
2024-04-08,21:30:00,66.27,662.7,Normal day,False
2024-04-08,22:00:00,7.16,71.6,Normal day,False
2024-04-08,22:30:00,10.4,104.0,Normal day,False
2024-04-08,23:00:00,14.92,149.2,Normal day,False
2024-04-08,23:30:00,14.42,144.2,Normal day,False
2024-04-09,00:00:00,11.02,110.2,Normal day,False
2024-04-09,00:30:00,13.24,132.4,Normal day,False
2024-04-09,01:00:00,10.14,101.4,Normal day,False
2024-04-09,01:30:00,14.49,144.9,Normal day,False
2024-04-09,02:00:00,6.83,68.3,Normal day,False
2024-04-09,02:30:00,11.81,118.1,Normal day,False
2024-04-09,03:00:00,6.97,69.7,Normal day,False
2024-04-09,03:30:00,8.75,87.5,Normal day,False
2024-04-09,04:00:00,14.19,141.9,Normal day,False
2024-04-09,04:30:00,9.51,95.1,Normal day,False
2024-04-09,05:00:00,40.37,403.7,Normal day,False
2024-04-09,05:30:00,42.37,423.7,Normal day,False
2024-04-09,06:00:00,30.53,305.3,Normal day,False
2024-04-09,06:30:00,47.32,473.2,Normal day,False
2024-04-09,07:00:00,40.32,403.2,Normal day,False
2024-04-09,07:30:00,38.38,383.8,Normal day,False
2024-04-09,08:00:00,40.65,406.5,Normal day,False
2024-04-09,08:30:00,46.5,465.0,Normal day,False
2024-04-09,09:00:00,17.2,172.0,Normal day,False
2024-04-09,09:30:00,19.12,191.2,Normal day,False
2024-04-09,10:00:00,16.15,161.5,Normal day,False
2024-04-09,10:30:00,11.95,119.5,Normal day,False
2024-04-09,11:00:00,13.6,136.0,Normal day,False
2024-04-09,11:30:00,13.56,135.6,Normal day,False
2024-04-09,12:00:00,47.07,470.7,Normal day,False
2024-04-09,12:30:00,54.3,543.0,Normal day,False
2024-04-09,13:00:00,48.84,488.4,Normal day,False
2024-04-09,13:30:00,36.69,366.9,Normal day,False
2024-04-09,14:00:00,20.78,207.8,Normal day,False
2024-04-09,14:30:00,27.98,279.8,Normal day,False
2024-04-09,15:00:00,17.61,176.1,Normal day,False
2024-04-09,15:30:00,12.07,120.7,Normal day,False
2024-04-09,16:00:00,16.96,169.6,Normal day,False
2024-04-09,16:30:00,25.75,257.5,Normal day,False
2024-04-09,17:00:00,27.39,273.9,Normal day,False
2024-04-09,17:30:00,10.98,109.8,Normal day,False
2024-04-09,18:00:00,52.18,521.8,Normal day,False
2024-04-09,18:30:00,75.51,755.1,Normal day,False
2024-04-09,19:00:00,62.72,627.2,Normal day,False
2024-04-09,19:30:00,61.65,616.5,Normal day,False
2024-04-09,20:00:00,66.87,668.7,Normal day,False
2024-04-09,20:30:00,72.91,729.1,Normal day,False
2024-04-09,21:00:00,62.2,622.0,Normal day,False
2024-04-09,21:30:00,70.93,709.3,Normal day,False
2024-04-09,22:00:00,8.26,82.6,Normal day,False
2024-04-09,22:30:00,8.76,87.6,Normal day,False
2024-04-09,23:00:00,10.89,108.9,Normal day,False
2024-04-09,23:30:00,13.55,135.5,Normal day,False
2024-04-10,00:00:00,11.69,116.9,Normal day,False
2024-04-10,00:30:00,15.98,159.8,Normal day,False
2024-04-10,01:00:00,13.04,130.4,Normal day,False
2024-04-10,01:30:00,8.59,85.9,Normal day,False
2024-04-10,02:00:00,8.3,83.0,Normal day,False
2024-04-10,02:30:00,5.5,55.0,Normal day,False
2024-04-10,03:00:00,13.27,132.7,Normal day,False
2024-04-10,03:30:00,14.1,141.0,Normal day,False
2024-04-10,04:00:00,12.12,121.2,Normal day,False
2024-04-10,04:30:00,9.77,97.7,Normal day,False
2024-04-10,05:00:00,44.6,446.0,Normal day,False
2024-04-10,05:30:00,38.97,389.7,Normal day,False
2024-04-10,06:00:00,45.49,454.9,Normal day,False
2024-04-10,06:30:00,44.63,446.3,Normal day,False
2024-04-10,07:00:00,30.71,307.1,Normal day,False
2024-04-10,07:30:00,50.03,500.3,Normal day,False
2024-04-10,08:00:00,43.5,435.0,Normal day,False
2024-04-10,08:30:00,35.47,354.7,Normal day,False
2024-04-10,09:00:00,23.44,234.4,Normal day,False
2024-04-10,09:30:00,14.06,140.6,Normal day,False
2024-04-10,10:00:00,18.17,181.7,Normal day,False
2024-04-10,10:30:00,18.6,186.0,Normal day,False
2024-04-10,11:00:00,18.0,180.0,Normal day,False
2024-04-10,11:30:00,11.99,119.9,Normal day,False
2024-04-10,12:00:00,40.73,407.3,Normal day,False
2024-04-10,12:30:00,50.16,501.6,Normal day,False
2024-04-10,13:00:00,33.85,338.5,Normal day,False
2024-04-10,13:30:00,47.42,474.2,Normal day,False
2024-04-10,14:00:00,15.21,152.1,Normal day,False
2024-04-10,14:30:00,17.78,177.8,Normal day,False
2024-04-10,15:00:00,23.39,233.9,Normal day,False
2024-04-10,15:30:00,15.27,152.7,Normal day,False
2024-04-10,16:00:00,23.58,235.8,Normal day,False
2024-04-10,16:30:00,18.54,185.4,Normal day,False
2024-04-10,17:00:00,16.03,160.3,Normal day,False
2024-04-10,17:30:00,18.98,189.8,Normal day,False
2024-04-10,18:00:00,61.91,619.1,Normal day,False
2024-04-10,18:30:00,76.05,760.5,Normal day,False
2024-04-10,19:00:00,68.56,685.6,Normal day,False
2024-04-10,19:30:00,71.91,719.1,Normal day,False
2024-04-10,20:00:00,64.77,647.7,Normal day,False
2024-04-10,20:30:00,62.88,628.8,Normal day,False
2024-04-10,21:00:00,64.37,643.7,Normal day,False
2024-04-10,21:30:00,54.58,545.8,Normal day,False
2024-04-10,22:00:00,11.51,115.1,Normal day,False
2024-04-10,22:30:00,9.0,90.0,Normal day,False
2024-04-10,23:00:00,6.38,63.8,Normal day,False
2024-04-10,23:30:00,8.33,83.3,Normal day,False
2024-04-11,00:00:00,6.19,61.9,Normal day,False
2024-04-11,00:30:00,7.37,73.7,Normal day,False
2024-04-11,01:00:00,13.63,136.3,Normal day,False
2024-04-11,01:30:00,12.22,122.2,Normal day,False
2024-04-11,02:00:00,6.59,65.9,Normal day,False
2024-04-11,02:30:00,8.31,83.1,Normal day,False
2024-04-11,03:00:00,5.31,53.1,Normal day,False
2024-04-11,03:30:00,5.37,53.7,Normal day,False
2024-04-11,04:00:00,10.37,103.7,Normal day,False
2024-04-11,04:30:00,11.42,114.2,Normal day,False
2024-04-11,05:00:00,48.13,481.3,Normal day,False
2024-04-11,05:30:00,52.07,520.7,Normal day,False
2024-04-11,06:00:00,40.6,406.0,Normal day,False
2024-04-11,06:30:00,39.62,396.2,Normal day,False
2024-04-11,07:00:00,33.61,336.1,Normal day,False
2024-04-11,07:30:00,42.34,423.4,Normal day,False
2024-04-11,08:00:00,41.62,416.2,Normal day,False
