Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2023-02-02,20:00:00,56.86,568.6,Normal day,False
2023-02-02,20:30:00,50.46,504.6,Normal day,False
2023-02-02,21:00:00,50.21,502.1,Normal day,False
2023-02-02,21:30:00,55.24,552.4,Normal day,False
2023-02-02,22:00:00,11.56,115.6,Normal day,False
2023-02-02,22:30:00,8.9,89.0,Normal day,False
2023-02-02,23:00:00,10.24,102.4,Normal day,False
2023-02-02,23:30:00,10.56,105.6,Normal day,False
2023-02-03,00:00:00,6.69,66.9,Normal day,False
2023-02-03,00:30:00,4.03,40.3,Normal day,False
2023-02-03,01:00:00,8.14,81.4,Normal day,False
2023-02-03,01:30:00,5.58,55.8,Normal day,False
2023-02-03,02:00:00,10.07,100.7,Normal day,False
2023-02-03,02:30:00,10.62,106.2,Normal day,False
2023-02-03,03:00:00,12.03,120.3,Normal day,False
2023-02-03,03:30:00,10.7,107.0,Normal day,False
2023-02-03,04:00:00,8.56,85.6,Normal day,False
2023-02-03,04:30:00,7.99,79.9,Normal day,False
2023-02-03,05:00:00,31.85,318.5,Normal day,False
2023-02-03,05:30:00,25.82,258.2,Normal day,False
2023-02-03,06:00:00,23.02,230.2,Normal day,False
2023-02-03,06:30:00,27.21,272.1,Normal day,False
2023-02-03,07:00:00,34.3,343.0,Normal day,False
2023-02-03,07:30:00,30.41,304.1,Normal day,False
2023-02-03,08:00:00,34.93,349.3,Normal day,False
2023-02-03,08:30:00,34.66,346.6,Normal day,False
2023-02-03,09:00:00,11.51,115.1,Normal day,False
2023-02-03,09:30:00,11.23,112.3,Normal day,False
2023-02-03,10:00:00,11.45,114.5,Normal day,False
2023-02-03,10:30:00,12.07,120.7,Normal day,False
2023-02-03,11:00:00,13.35,133.5,Normal day,False
2023-02-03,11:30:00,11.24,112.4,Normal day,False
2023-02-03,12:00:00,26.59,265.9,Normal day,False
2023-02-03,12:30:00,37.97,379.7,Normal day,False
2023-02-03,13:00:00,26.32,263.2,Normal day,False
2023-02-03,13:30:00,42.92,429.2,Normal day,False
2023-02-03,14:00:00,7.61,76.1,Normal day,False
2023-02-03,14:30:00,14.52,145.2,Normal day,False
2023-02-03,15:00:00,16.69,166.9,Normal day,False
2023-02-03,15:30:00,12.51,125.1,Normal day,False
2023-02-03,16:00:00,17.02,170.2,Normal day,False
2023-02-03,16:30:00,11.34,113.4,Normal day,False
2023-02-03,17:00:00,12.79,127.9,Normal day,False
2023-02-03,17:30:00,17.5,175.0,Normal day,False
2023-02-03,18:00:00,55.04,550.4,Normal day,False
2023-02-03,18:30:00,45.84,458.4,Normal day,False
2023-02-03,19:00:00,53.87,538.7,Normal day,False
2023-02-03,19:30:00,53.0,530.0,Normal day,False
2023-02-03,20:00:00,39.84,398.4,Normal day,False
2023-02-03,20:30:00,44.59,445.9,Normal day,False
2023-02-03,21:00:00,51.16,511.6,Normal day,False
2023-02-03,21:30:00,41.22,412.2,Normal day,False
2023-02-03,22:00:00,7.37,73.7,Normal day,False
2023-02-03,22:30:00,7.54,75.4,Normal day,False
2023-02-03,23:00:00,6.83,68.3,Normal day,False
2023-02-03,23:30:00,7.53,75.3,Normal day,False
2023-02-04,00:00:00,11.83,118.3,Normal day,True
2023-02-04,00:30:00,11.57,115.7,Normal day,True
2023-02-04,01:00:00,8.17,81.7,Normal day,True
2023-02-04,01:30:00,5.59,55.9,Normal day,True
2023-02-04,02:00:00,8.61,86.1,Normal day,True
2023-02-04,02:30:00,7.24,72.4,Normal day,True
2023-02-04,03:00:00,5.6,56.0,Normal day,True
2023-02-04,03:30:00,10.92,109.2,Normal day,True
2023-02-04,04:00:00,8.4,84.0,Normal day,True
2023-02-04,04:30:00,7.4,74.0,Normal day,True
2023-02-04,05:00:00,9.83,98.3,Normal day,True
2023-02-04,05:30:00,11.0,110.0,Normal day,True
2023-02-04,06:00:00,7.11,71.1,Normal day,True
2023-02-04,06:30:00,10.94,109.4,Normal day,True
2023-02-04,07:00:00,52.69,526.9,Normal day,True
2023-02-04,07:30:00,46.37,463.7,Normal day,True
2023-02-04,08:00:00,51.76,517.6,Normal day,True
2023-02-04,08:30:00,41.82,418.2,Normal day,True
2023-02-04,09:00:00,42.43,424.3,Normal day,True
2023-02-04,09:30:00,39.34,393.4,Normal day,True
2023-02-04,10:00:00,49.51,495.1,Normal day,True
2023-02-04,10:30:00,58.9,589.0,Normal day,True
2023-02-04,11:00:00,26.68,266.8,Normal day,True
2023-02-04,11:30:00,30.19,301.9,Normal day,True
2023-02-04,12:00:00,38.31,383.1,Normal day,True
2023-02-04,12:30:00,31.81,318.1,Normal day,True
2023-02-04,13:00:00,39.2,392.0,Normal day,True
2023-02-04,13:30:00,38.51,385.1,Normal day,True
2023-02-04,14:00:00,44.85,448.5,Normal day,True
2023-02-04,14:30:00,39.85,398.5,Normal day,True
2023-02-04,15:00:00,24.78,247.8,Normal day,True
2023-02-04,15:30:00,29.35,293.5,Normal day,True
2023-02-04,16:00:00,34.99,349.9,Normal day,True
2023-02-04,16:30:00,25.46,254.6,Normal day,True
2023-02-04,17:00:00,42.59,425.9,Normal day,True
2023-02-04,17:30:00,33.48,334.8,Normal day,True
2023-02-04,18:00:00,56.48,564.8,Normal day,True
2023-02-04,18:30:00,49.97,499.7,Normal day,True
2023-02-04,19:00:00,56.15,561.5,Normal day,True
2023-02-04,19:30:00,52.04,520.4,Normal day,True
2023-02-04,20:00:00,59.44,594.4,Normal day,True
2023-02-04,20:30:00,48.42,484.2,Normal day,True
2023-02-04,21:00:00,53.03,530.3,Normal day,True
2023-02-04,21:30:00,48.14,481.4,Normal day,True
2023-02-04,22:00:00,66.35,663.5,Normal day,True
2023-02-04,22:30:00,61.39,613.9,Normal day,True
2023-02-04,23:00:00,12.95,129.5,Normal day,True
2023-02-04,23:30:00,11.9,119.0,Normal day,True
2023-02-05,00:00:00,9.08,90.8,Normal day,True
2023-02-05,00:30:00,12.29,122.9,Normal day,True
2023-02-05,01:00:00,9.79,97.9,Normal day,True
2023-02-05,01:30:00,4.16,41.6,Normal day,True
2023-02-05,02:00:00,9.21,92.1,Normal day,True
2023-02-05,02:30:00,4.64,46.4,Normal day,True
2023-02-05,03:00:00,10.19,101.9,Normal day,True
2023-02-05,03:30:00,10.71,107.1,Normal day,True
2023-02-05,04:00:00,8.33,83.3,Normal day,True
2023-02-05,04:30:00,11.9,119.0,Normal day,True
2023-02-05,05:00:00,11.03,110.3,Normal day,True
2023-02-05,05:30:00,9.59,95.9,Normal day,True
2023-02-05,06:00:00,9.48,94.8,Normal day,True
2023-02-05,06:30:00,9.26,92.6,Normal day,True
2023-02-05,07:00:00,50.4,504.0,Normal day,True
2023-02-05,07:30:00,55.65,556.5,Normal day,True
2023-02-05,08:00:00,49.37,493.7,Normal day,True
2023-02-05,08:30:00,55.87,558.7,Normal day,True
2023-02-05,09:00:00,51.72,517.2,Normal day,True
2023-02-05,09:30:00,46.93,469.3,Normal day,True
2023-02-05,10:00:00,42.5,425.0,Normal day,True
2023-02-05,10:30:00,49.72,497.2,Normal day,True
2023-02-05,11:00:00,31.58,315.8,Normal day,True
2023-02-05,11:30:00,30.99,309.9,Normal day,True
2023-02-05,12:00:00,32.5,325.0,Normal day,True
2023-02-05,12:30:00,22.24,222.4,Normal day,True
2023-02-05,13:00:00,41.33,413.3,Normal day,True
2023-02-05,13:30:00,44.56,445.6,Normal day,True
2023-02-05,14:00:00,39.28,392.8,Normal day,True
2023-02-05,14:30:00,38.54,385.4,Normal day,True
2023-02-05,15:00:00,33.39,333.9,Normal day,True
2023-02-05,15:30:00,30.52,305.2,Normal day,True
2023-02-05,16:00:00,30.12,301.2,Normal day,True
2023-02-05,16:30:00,28.24,282.4,Normal day,True
2023-02-05,17:00:00,27.29,272.9,Normal day,True
2023-02-05,17:30:00,33.64,336.4,Normal day,True
2023-02-05,18:00:00,54.09,540.9,Normal day,True
2023-02-05,18:30:00,58.76,587.6,Normal day,True
2023-02-05,19:00:00,51.68,516.8,Normal day,True
2023-02-05,19:30:00,58.88,588.8,Normal day,True
2023-02-05,20:00:00,59.01,590.1,Normal day,True
2023-02-05,20:30:00,59.45,594.5,Normal day,True
2023-02-05,21:00:00,64.13,641.3,Normal day,True
2023-02-05,21:30:00,65.72,657.2,Normal day,True
2023-02-05,22:00:00,54.2,542.0,Normal day,True
2023-02-05,22:30:00,55.36,553.6,Normal day,True
2023-02-05,23:00:00,4.59,45.9,Normal day,True
2023-02-05,23:30:00,5.64,56.4,Normal day,True
2023-02-06,00:00:00,9.89,98.9,Normal day,False
2023-02-06,00:30:00,12.09,120.9,Normal day,False
2023-02-06,01:00:00,4.42,44.2,Normal day,False
2023-02-06,01:30:00,8.78,87.8,Normal day,False
2023-02-06,02:00:00,9.06,90.6,Normal day,False
2023-02-06,02:30:00,9.99,99.9,Normal day,False
2023-02-06,03:00:00,6.18,61.8,Normal day,False
2023-02-06,03:30:00,5.07,50.7,Normal day,False
2023-02-06,04:00:00,9.3,93.0,Normal day,False
2023-02-06,04:30:00,4.85,48.5,Normal day,False
2023-02-06,05:00:00,25.68,256.8,Normal day,False
2023-02-06,05:30:00,25.66,256.6,Normal day,False
2023-02-06,06:00:00,26.78,267.8,Normal day,False
2023-02-06,06:30:00,25.91,259.1,Normal day,False
2023-02-06,07:00:00,24.32,243.2,Normal day,False
2023-02-06,07:30:00,32.02,320.2,Normal day,False
2023-02-06,08:00:00,23.61,236.1,Normal day,False
2023-02-06,08:30:00,32.59,325.9,Normal day,False
2023-02-06,09:00:00,13.92,139.2,Normal day,False
2023-02-06,09:30:00,13.36,133.6,Normal day,False
2023-02-06,10:00:00,11.64,116.4,Normal day,False
2023-02-06,10:30:00,10.63,106.3,Normal day,False
2023-02-06,11:00:00,13.66,136.6,Normal day,False
2023-02-06,11:30:00,8.02,80.2,Normal day,False
2023-02-06,12:00:00,35.39,353.9,Normal day,False
2023-02-06,12:30:00,28.27,282.7,Normal day,False
2023-02-06,13:00:00,34.46,344.6,Normal day,False
2023-02-06,13:30:00,37.21,372.1,Normal day,False
2023-02-06,14:00:00,12.07,120.7,Normal day,False
2023-02-06,14:30:00,12.32,123.2,Normal day,False
2023-02-06,15:00:00,13.18,131.8,Normal day,False
2023-02-06,15:30:00,14.14,141.4,Normal day,False
2023-02-06,16:00:00,12.02,120.2,Normal day,False
2023-02-06,16:30:00,11.99,119.9,Normal day,False
2023-02-06,17:00:00,13.02,130.2,Normal day,False
2023-02-06,17:30:00,12.76,127.6,Normal day,False
2023-02-06,18:00:00,44.22,442.2,Normal day,False
2023-02-06,18:30:00,49.63,496.3,Normal day,False
2023-02-06,19:00:00,50.47,504.7,Normal day,False
2023-02-06,19:30:00,45.87,458.7,Normal day,False
2023-02-06,20:00:00,50.9,509.0,Normal day,False
2023-02-06,20:30:00,49.88,498.8,Normal day,False
2023-02-06,21:00:00,47.94,479.4,Normal day,False
2023-02-06,21:30:00,44.98,449.8,Normal day,False
2023-02-06,22:00:00,11.23,112.3,Normal day,False
2023-02-06,22:30:00,12.24,122.4,Normal day,False
2023-02-06,23:00:00,13.33,133.3,Normal day,False
2023-02-06,23:30:00,5.52,55.2,Normal day,False
2023-02-07,00:00:00,11.22,112.2,Normal day,False
2023-02-07,00:30:00,6.32,63.2,Normal day,False
2023-02-07,01:00:00,5.58,55.8,Normal day,False
2023-02-07,01:30:00,8.82,88.2,Normal day,False
2023-02-07,02:00:00,12.9,129.0,Normal day,False
2023-02-07,02:30:00,9.21,92.1,Normal day,False
2023-02-07,03:00:00,4.17,41.7,Normal day,False
2023-02-07,03:30:00,8.49,84.9,Normal day,False
2023-02-07,04:00:00,11.16,111.6,Normal day,False
2023-02-07,04:30:00,10.57,105.7,Normal day,False
2023-02-07,05:00:00,33.59,335.9,Normal day,False
2023-02-07,05:30:00,30.58,305.8,Normal day,False
2023-02-07,06:00:00,29.16,291.6,Normal day,False
2023-02-07,06:30:00,25.59,255.9,Normal day,False
2023-02-07,07:00:00,28.74,287.4,Normal day,False
2023-02-07,07:30:00,24.8,248.0,Normal day,False
2023-02-07,08:00:00,37.37,373.7,Normal day,False
2023-02-07,08:30:00,34.46,344.6,Normal day,False
2023-02-07,09:00:00,9.67,96.7,Normal day,False
2023-02-07,09:30:00,9.01,90.1,Normal day,False
2023-02-07,10:00:00,11.57,115.7,Normal day,False
2023-02-07,10:30:00,13.71,137.1,Normal day,False
2023-02-07,11:00:00,15.17,151.7,Normal day,False
2023-02-07,11:30:00,11.7,117.0,Normal day,False
2023-02-07,12:00:00,37.29,372.9,Normal day,False
2023-02-07,12:30:00,31.25,312.5,Normal day,False
2023-02-07,13:00:00,30.39,303.9,Normal day,False
2023-02-07,13:30:00,33.41,334.1,Normal day,False
2023-02-07,14:00:00,19.81,198.1,Normal day,False
2023-02-07,14:30:00,8.35,83.5,Normal day,False
2023-02-07,15:00:00,10.73,107.3,Normal day,False
2023-02-07,15:30:00,11.82,118.2,Normal day,False
2023-02-07,16:00:00,16.68,166.8,Normal day,False
2023-02-07,16:30:00,16.16,161.6,Normal day,False
2023-02-07,17:00:00,9.15,91.5,Normal day,False
2023-02-07,17:30:00,17.47,174.7,Normal day,False
2023-02-07,18:00:00,46.49,464.9,Normal day,False
2023-02-07,18:30:00,50.27,502.7,Normal day,False
2023-02-07,19:00:00,51.09,510.9,Normal day,False
2023-02-07,19:30:00,48.39,483.9,Normal day,False
2023-02-07,20:00:00,44.13,441.3,Normal day,False
2023-02-07,20:30:00,53.1,531.0,Normal day,False
2023-02-07,21:00:00,47.41,474.1,Normal day,False
2023-02-07,21:30:00,44.61,446.1,Normal day,False
2023-02-07,22:00:00,11.19,111.9,Normal day,False
2023-02-07,22:30:00,5.88,58.8,Normal day,False
2023-02-07,23:00:00,8.34,83.4,Normal day,False
2023-02-07,23:30:00,5.16,51.6,Normal day,False
2023-02-08,00:00:00,8.18,81.8,Normal day,False
2023-02-08,00:30:00,6.23,62.3,Normal day,False
2023-02-08,01:00:00,9.94,99.4,Normal day,False
2023-02-08,01:30:00,6.83,68.3,Normal day,False
2023-02-08,02:00:00,8.81,88.1,Normal day,False
2023-02-08,02:30:00,6.11,61.1,Normal day,False
2023-02-08,03:00:00,11.07,110.7,Normal day,False
2023-02-08,03:30:00,7.26,72.6,Normal day,False
2023-02-08,04:00:00,8.01,80.1,Normal day,False
2023-02-08,04:30:00,6.03,60.3,Normal day,False
2023-02-08,05:00:00,31.39,313.9,Normal day,False
2023-02-08,05:30:00,27.91,279.1,Normal day,False
2023-02-08,06:00:00,32.41,324.1,Normal day,False
2023-02-08,06:30:00,28.84,288.4,Normal day,False
2023-02-08,07:00:00,28.71,287.1,Normal day,False
2023-02-08,07:30:00,29.91,299.1,Normal day,False
2023-02-08,08:00:00,34.54,345.4,Normal day,False
2023-02-08,08:30:00,29.83,298.3,Normal day,False
2023-02-08,09:00:00,14.03,140.3,Normal day,False
2023-02-08,09:30:00,13.76,137.6,Normal day,False
2023-02-08,10:00:00,13.53,135.3,Normal day,False
2023-02-08,10:30:00,13.57,135.7,Normal day,False
2023-02-08,11:00:00,9.13,91.3,Normal day,False
2023-02-08,11:30:00,9.61,96.1,Normal day,False
2023-02-08,12:00:00,25.79,257.9,Normal day,False
2023-02-08,12:30:00,24.19,241.9,Normal day,False
2023-02-08,13:00:00,35.38,353.8,Normal day,False
2023-02-08,13:30:00,35.58,355.8,Normal day,False
2023-02-08,14:00:00,10.08,100.8,Normal day,False
2023-02-08,14:30:00,18.3,183.0,Normal day,False
2023-02-08,15:00:00,9.58,95.8,Normal day,False
2023-02-08,15:30:00,17.67,176.7,Normal day,False
2023-02-08,16:00:00,20.27,202.7,Normal day,False
2023-02-08,16:30:00,18.34,183.4,Normal day,False
2023-02-08,17:00:00,8.07,80.7,Normal day,False
2023-02-08,17:30:00,10.39,103.9,Normal day,False
2023-02-08,18:00:00,47.12,471.2,Normal day,False
2023-02-08,18:30:00,49.65,496.5,Normal day,False
2023-02-08,19:00:00,53.04,530.4,Normal day,False
2023-02-08,19:30:00,44.0,440.0,Normal day,False
2023-02-08,20:00:00,38.57,385.7,Normal day,False
2023-02-08,20:30:00,47.05,470.5,Normal day,False
2023-02-08,21:00:00,50.03,500.3,Normal day,False
2023-02-08,21:30:00,55.26,552.6,Normal day,False
2023-02-08,22:00:00,10.4,104.0,Normal day,False
2023-02-08,22:30:00,11.04,110.4,Normal day,False
2023-02-08,23:00:00,5.28,52.8,Normal day,False
2023-02-08,23:30:00,4.76,47.6,Normal day,False
2023-02-09,00:00:00,6.3,63.0,Normal day,False
2023-02-09,00:30:00,5.4,54.0,Normal day,False
2023-02-09,01:00:00,4.17,41.7,Normal day,False
2023-02-09,01:30:00,4.96,49.6,Normal day,False
2023-02-09,02:00:00,8.98,89.8,Normal day,False
2023-02-09,02:30:00,7.12,71.2,Normal day,False
2023-02-09,03:00:00,5.44,54.4,Normal day,False
2023-02-09,03:30:00,7.23,72.3,Normal day,False
2023-02-09,04:00:00,5.36,53.6,Normal day,False
2023-02-09,04:30:00,5.12,51.2,Normal day,False
2023-02-09,05:00:00,33.75,337.5,Normal day,False
2023-02-09,05:30:00,25.27,252.7,Normal day,False
2023-02-09,06:00:00,28.11,281.1,Normal day,False
2023-02-09,06:30:00,28.63,286.3,Normal day,False
2023-02-09,07:00:00,31.95,319.5,Normal day,False
2023-02-09,07:30:00,30.1,301.0,Normal day,False
2023-02-09,08:00:00,37.36,373.6,Normal day,False
2023-02-09,08:30:00,23.83,238.3,Normal day,False
2023-02-09,09:00:00,9.39,93.9,Normal day,False
2023-02-09,09:30:00,12.06,120.6,Normal day,False
2023-02-09,10:00:00,14.91,149.1,Normal day,False
2023-02-09,10:30:00,11.16,111.6,Normal day,False
2023-02-09,11:00:00,12.53,125.3,Normal day,False
2023-02-09,11:30:00,8.39,83.9,Normal day,False
2023-02-09,12:00:00,24.61,246.1,Normal day,False
2023-02-09,12:30:00,34.74,347.4,Normal day,False
2023-02-09,13:00:00,34.03,340.3,Normal day,False
2023-02-09,13:30:00,36.08,360.8,Normal day,False
2023-02-09,14:00:00,10.72,107.2,Normal day,False
2023-02-09,14:30:00,15.53,155.3,Normal day,False
2023-02-09,15:00:00,13.98,139.8,Normal day,False
2023-02-09,15:30:00,18.28,182.8,Normal day,False
2023-02-09,16:00:00,16.09,160.9,Normal day,False
2023-02-09,16:30:00,15.18,151.8,Normal day,False
2023-02-09,17:00:00,11.59,115.9,Normal day,False
2023-02-09,17:30:00,16.75,167.5,Normal day,False
2023-02-09,18:00:00,53.15,531.5,Normal day,False
2023-02-09,18:30:00,39.78,397.8,Normal day,False
2023-02-09,19:00:00,43.08,430.8,Normal day,False
2023-02-09,19:30:00,43.29,432.9,Normal day,False
2023-02-09,20:00:00,46.57,465.7,Normal day,False
2023-02-09,20:30:00,47.13,471.3,Normal day,False
2023-02-09,21:00:00,47.66,476.6,Normal day,False
2023-02-09,21:30:00,54.12,541.2,Normal day,False
2023-02-09,22:00:00,10.9,109.0,Normal day,False
2023-02-09,22:30:00,8.45,84.5,Normal day,False
2023-02-09,23:00:00,11.85,118.5,Normal day,False
2023-02-09,23:30:00,4.56,45.6,Normal day,False
2023-02-10,00:00:00,8.92,89.2,Normal day,False
2023-02-10,00:30:00,9.31,93.1,Normal day,False
2023-02-10,01:00:00,5.62,56.2,Normal day,False
2023-02-10,01:30:00,11.96,119.6,Normal day,False
2023-02-10,02:00:00,10.67,106.7,Normal day,False
2023-02-10,02:30:00,5.66,56.6,Normal day,False
2023-02-10,03:00:00,9.52,95.2,Normal day,False
2023-02-10,03:30:00,11.71,117.1,Normal day,False
2023-02-10,04:00:00,4.7,47.0,Normal day,False
2023-02-10,04:30:00,5.36,53.6,Normal day,False
2023-02-10,05:00:00,26.76,267.6,Normal day,False
2023-02-10,05:30:00,38.24,382.4,Normal day,False
2023-02-10,06:00:00,24.93,249.3,Normal day,False
2023-02-10,06:30:00,26.99,269.9,Normal day,False
2023-02-10,07:00:00,36.52,365.2,Normal day,False
2023-02-10,07:30:00,27.94,279.4,Normal day,False
2023-02-10,08:00:00,36.52,365.2,Normal day,False
2023-02-10,08:30:00,27.51,275.1,Normal day,False
2023-02-10,09:00:00,9.41,94.1,Normal day,False
2023-02-10,09:30:00,12.54,125.4,Normal day,False
2023-02-10,10:00:00,14.01,140.1,Normal day,False
2023-02-10,10:30:00,14.64,146.4,Normal day,False
2023-02-10,11:00:00,12.84,128.4,Normal day,False
2023-02-10,11:30:00,12.32,123.2,Normal day,False
2023-02-10,12:00:00,29.77,297.7,Normal day,False
2023-02-10,12:30:00,35.18,351.8,Normal day,False
2023-02-10,13:00:00,27.39,273.9,Normal day,False
2023-02-10,13:30:00,34.98,349.8,Normal day,False
2023-02-10,14:00:00,15.49,154.9,Normal day,False
2023-02-10,14:30:00,17.86,178.6,Normal day,False
2023-02-10,15:00:00,14.97,149.7,Normal day,False
2023-02-10,15:30:00,17.65,176.5,Normal day,False
2023-02-10,16:00:00,14.23,142.3,Normal day,False
2023-02-10,16:30:00,9.67,96.7,Normal day,False
2023-02-10,17:00:00,15.13,151.3,Normal day,False
2023-02-10,17:30:00,15.79,157.9,Normal day,False
2023-02-10,18:00:00,58.47,584.7,Normal day,False
2023-02-10,18:30:00,48.06,480.6,Normal day,False
2023-02-10,19:00:00,42.55,425.5,Normal day,False
2023-02-10,19:30:00,45.34,453.4,Normal day,False
2023-02-10,20:00:00,49.24,492.4,Normal day,False
2023-02-10,20:30:00,53.76,537.6,Normal day,False
2023-02-10,21:00:00,45.61,456.1,Normal day,False
2023-02-10,21:30:00,46.5,465.0,Normal day,False
2023-02-10,22:00:00,5.31,53.1,Normal day,False
2023-02-10,22:30:00,10.01,100.1,Normal day,False
2023-02-10,23:00:00,4.09,40.9,Normal day,False
2023-02-10,23:30:00,11.56,115.6,Normal day,False
2023-02-11,00:00:00,8.45,84.5,Normal day,True
2023-02-11,00:30:00,6.02,60.2,Normal day,True
2023-02-11,01:00:00,10.48,104.8,Normal day,True
2023-02-11,01:30:00,9.45,94.5,Normal day,True
2023-02-11,02:00:00,7.28,72.8,Normal day,True
2023-02-11,02:30:00,12.44,124.4,Normal day,True
2023-02-11,03:00:00,8.57,85.7,Normal day,True
2023-02-11,03:30:00,9.11,91.1,Normal day,True
2023-02-11,04:00:00,9.31,93.1,Normal day,True
2023-02-11,04:30:00,11.06,110.6,Normal day,True
2023-02-11,05:00:00,4.27,42.7,Normal day,True
2023-02-11,05:30:00,7.6,76.0,Normal day,True
2023-02-11,06:00:00,5.47,54.7,Normal day,True
2023-02-11,06:30:00,11.11,111.1,Normal day,True
2023-02-11,07:00:00,46.53,465.3,Normal day,True
2023-02-11,07:30:00,61.43,614.3,Normal day,True
2023-02-11,08:00:00,49.07,490.7,Normal day,True
