Date,Time,Usage Percentage,Special Events,Is Weekend
2025-02-05,06:30:00,55.83,Normal day,False
2025-02-05,07:00:00,37.5,Normal day,False
2025-02-05,07:30:00,45.12,Normal day,False
2025-02-05,08:00:00,46.0,Normal day,False
2025-02-05,08:30:00,49.68,Normal day,False
2025-02-05,09:00:00,14.47,Normal day,False
2025-02-05,09:30:00,16.08,Normal day,False
2025-02-05,10:00:00,10.91,Normal day,False
2025-02-05,10:30:00,12.26,Normal day,False
2025-02-05,11:00:00,18.65,Normal day,False
2025-02-05,11:30:00,10.33,Normal day,False
2025-02-05,12:00:00,34.71,Normal day,False
2025-02-05,12:30:00,40.86,Normal day,False
2025-02-05,13:00:00,27.68,Normal day,False
2025-02-05,13:30:00,40.65,Normal day,False
2025-02-05,14:00:00,10.55,Normal day,False
2025-02-05,14:30:00,20.53,Normal day,False
2025-02-05,15:00:00,14.16,Normal day,False
2025-02-05,15:30:00,12.56,Normal day,False
2025-02-05,16:00:00,23.38,Normal day,False
2025-02-05,16:30:00,14.58,Normal day,False
2025-02-05,17:00:00,14.16,Normal day,False
2025-02-05,17:30:00,21.54,Normal day,False
2025-02-05,18:00:00,68.64,Normal day,False
2025-02-05,18:30:00,42.24,Normal day,False
2025-02-05,19:00:00,61.7,Normal day,False
2025-02-05,19:30:00,53.33,Normal day,False
2025-02-05,20:00:00,71.92,Normal day,False
2025-02-05,20:30:00,65.28,Normal day,False
2025-02-05,21:00:00,62.58,Normal day,False
2025-02-05,21:30:00,43.46,Normal day,False
2025-02-05,22:00:00,10.42,Normal day,False
2025-02-05,22:30:00,10.19,Normal day,False
2025-02-05,23:00:00,7.56,Normal day,False
2025-02-05,23:30:00,9.43,Normal day,False
2025-02-06,00:00:00,12.58,Normal day,False
2025-02-06,00:30:00,9.9,Normal day,False
2025-02-06,01:00:00,8.39,Normal day,False
2025-02-06,01:30:00,6.45,Normal day,False
2025-02-06,02:00:00,5.92,Normal day,False
2025-02-06,02:30:00,13.28,Normal day,False
2025-02-06,03:00:00,5.01,Normal day,False
2025-02-06,03:30:00,10.53,Normal day,False
2025-02-06,04:00:00,12.78,Normal day,False
2025-02-06,04:30:00,11.19,Normal day,False
2025-02-06,05:00:00,51.99,Normal day,False
2025-02-06,05:30:00,53.65,Normal day,False
2025-02-06,06:00:00,53.25,Normal day,False
2025-02-06,06:30:00,46.41,Normal day,False
2025-02-06,07:00:00,39.11,Normal day,False
2025-02-06,07:30:00,51.91,Normal day,False
2025-02-06,08:00:00,45.49,Normal day,False
2025-02-06,08:30:00,53.52,Normal day,False
2025-02-06,09:00:00,17.2,Normal day,False
2025-02-06,09:30:00,10.34,Normal day,False
2025-02-06,10:00:00,13.0,Normal day,False
2025-02-06,10:30:00,17.27,Normal day,False
2025-02-06,11:00:00,12.15,Normal day,False
2025-02-06,11:30:00,11.71,Normal day,False
2025-02-06,12:00:00,32.33,Normal day,False
2025-02-06,12:30:00,34.52,Normal day,False
2025-02-06,13:00:00,40.75,Normal day,False
2025-02-06,13:30:00,29.38,Normal day,False
2025-02-06,14:00:00,17.16,Normal day,False
2025-02-06,14:30:00,22.42,Normal day,False
2025-02-06,15:00:00,11.4,Normal day,False
2025-02-06,15:30:00,12.81,Normal day,False
2025-02-06,16:00:00,20.34,Normal day,False
2025-02-06,16:30:00,13.14,Normal day,False
2025-02-06,17:00:00,15.9,Normal day,False
2025-02-06,17:30:00,12.83,Normal day,False
2025-02-06,18:00:00,49.27,Normal day,False
2025-02-06,18:30:00,62.81,Normal day,False
2025-02-06,19:00:00,62.97,Normal day,False
2025-02-06,19:30:00,59.97,Normal day,False
2025-02-06,20:00:00,63.4,Normal day,False
2025-02-06,20:30:00,60.22,Normal day,False
2025-02-06,21:00:00,41.6,Normal day,False
2025-02-06,21:30:00,49.6,Normal day,False
2025-02-06,22:00:00,8.63,Normal day,False
2025-02-06,22:30:00,9.17,Normal day,False
2025-02-06,23:00:00,10.85,Normal day,False
2025-02-06,23:30:00,9.76,Normal day,False
2025-02-07,00:00:00,10.35,Normal day,False
2025-02-07,00:30:00,12.07,Normal day,False
2025-02-07,01:00:00,7.7,Normal day,False
2025-02-07,01:30:00,10.9,Normal day,False
2025-02-07,02:00:00,6.25,Normal day,False
2025-02-07,02:30:00,5.2,Normal day,False
2025-02-07,03:00:00,10.83,Normal day,False
2025-02-07,03:30:00,9.14,Normal day,False
2025-02-07,04:00:00,9.37,Normal day,False
2025-02-07,04:30:00,9.36,Normal day,False
2025-02-07,05:00:00,38.14,Normal day,False
2025-02-07,05:30:00,40.3,Normal day,False
2025-02-07,06:00:00,43.44,Normal day,False
2025-02-07,06:30:00,46.4,Normal day,False
2025-02-07,07:00:00,39.21,Normal day,False
2025-02-07,07:30:00,43.33,Normal day,False
2025-02-07,08:00:00,48.2,Normal day,False
2025-02-07,08:30:00,50.95,Normal day,False
2025-02-07,09:00:00,14.81,Normal day,False
2025-02-07,09:30:00,9.06,Normal day,False
2025-02-07,10:00:00,14.61,Normal day,False
2025-02-07,10:30:00,8.92,Normal day,False
2025-02-07,11:00:00,12.5,Normal day,False
2025-02-07,11:30:00,13.63,Normal day,False
2025-02-07,12:00:00,36.25,Normal day,False
2025-02-07,12:30:00,34.13,Normal day,False
2025-02-07,13:00:00,28.24,Normal day,False
2025-02-07,13:30:00,38.75,Normal day,False
2025-02-07,14:00:00,15.06,Normal day,False
2025-02-07,14:30:00,15.99,Normal day,False
2025-02-07,15:00:00,11.04,Normal day,False
2025-02-07,15:30:00,11.93,Normal day,False
2025-02-07,16:00:00,20.42,Normal day,False
2025-02-07,16:30:00,13.04,Normal day,False
2025-02-07,17:00:00,12.39,Normal day,False
2025-02-07,17:30:00,17.19,Normal day,False
2025-02-07,18:00:00,59.07,Normal day,False
2025-02-07,18:30:00,70.38,Normal day,False
2025-02-07,19:00:00,57.89,Normal day,False
2025-02-07,19:30:00,50.79,Normal day,False
2025-02-07,20:00:00,45.06,Normal day,False
2025-02-07,20:30:00,69.04,Normal day,False
2025-02-07,21:00:00,67.47,Normal day,False
2025-02-07,21:30:00,49.29,Normal day,False
2025-02-07,22:00:00,10.41,Normal day,False
2025-02-07,22:30:00,10.53,Normal day,False
2025-02-07,23:00:00,13.27,Normal day,False
2025-02-07,23:30:00,8.78,Normal day,False
2025-02-08,00:00:00,5.3,Normal day,True
2025-02-08,00:30:00,11.45,Normal day,True
2025-02-08,01:00:00,7.4,Normal day,True
2025-02-08,01:30:00,11.61,Normal day,True
2025-02-08,02:00:00,9.31,Normal day,True
2025-02-08,02:30:00,14.04,Normal day,True
2025-02-08,03:00:00,7.8,Normal day,True
2025-02-08,03:30:00,10.86,Normal day,True
2025-02-08,04:00:00,11.69,Normal day,True
2025-02-08,04:30:00,8.57,Normal day,True
2025-02-08,05:00:00,11.52,Normal day,True
2025-02-08,05:30:00,8.75,Normal day,True
2025-02-08,06:00:00,12.93,Normal day,True
2025-02-08,06:30:00,9.42,Normal day,True
2025-02-08,07:00:00,45.86,Normal day,True
2025-02-08,07:30:00,47.05,Normal day,True
2025-02-08,08:00:00,46.85,Normal day,True
2025-02-08,08:30:00,65.46,Normal day,True
2025-02-08,09:00:00,47.78,Normal day,True
2025-02-08,09:30:00,44.74,Normal day,True
2025-02-08,10:00:00,62.61,Normal day,True
2025-02-08,10:30:00,41.8,Normal day,True
2025-02-08,11:00:00,29.18,Normal day,True
2025-02-08,11:30:00,31.19,Normal day,True
2025-02-08,12:00:00,40.81,Normal day,True
2025-02-08,12:30:00,38.27,Normal day,True
2025-02-08,13:00:00,50.95,Normal day,True
2025-02-08,13:30:00,45.73,Normal day,True
2025-02-08,14:00:00,52.15,Normal day,True
2025-02-08,14:30:00,44.76,Normal day,True
2025-02-08,15:00:00,25.91,Normal day,True
2025-02-08,15:30:00,42.42,Normal day,True
2025-02-08,16:00:00,36.42,Normal day,True
2025-02-08,16:30:00,26.11,Normal day,True
2025-02-08,17:00:00,36.63,Normal day,True
2025-02-08,17:30:00,39.75,Normal day,True
2025-02-08,18:00:00,76.79,Normal day,True
2025-02-08,18:30:00,64.02,Normal day,True
2025-02-08,19:00:00,58.78,Normal day,True
2025-02-08,19:30:00,76.74,Normal day,True
2025-02-08,20:00:00,65.76,Normal day,True
2025-02-08,20:30:00,80.5,Normal day,True
2025-02-08,21:00:00,71.4,Normal day,True
2025-02-08,21:30:00,75.35,Normal day,True
2025-02-08,22:00:00,82.85,Normal day,True
2025-02-08,22:30:00,60.32,Normal day,True
2025-02-08,23:00:00,10.27,Normal day,True
2025-02-08,23:30:00,4.66,Normal day,True
2025-02-09,00:00:00,8.85,Normal day,True
2025-02-09,00:30:00,12.24,Normal day,True
2025-02-09,01:00:00,7.99,Normal day,True
2025-02-09,01:30:00,6.98,Normal day,True
2025-02-09,02:00:00,9.42,Normal day,True
2025-02-09,02:30:00,7.39,Normal day,True
2025-02-09,03:00:00,6.32,Normal day,True
2025-02-09,03:30:00,12.76,Normal day,True
2025-02-09,04:00:00,5.83,Normal day,True
2025-02-09,04:30:00,6.57,Normal day,True
2025-02-09,05:00:00,6.27,Normal day,True
2025-02-09,05:30:00,4.95,Normal day,True
2025-02-09,06:00:00,9.9,Normal day,True
2025-02-09,06:30:00,9.24,Normal day,True
2025-02-09,07:00:00,59.45,Normal day,True
2025-02-09,07:30:00,46.17,Normal day,True
2025-02-09,08:00:00,56.02,Normal day,True
2025-02-09,08:30:00,61.96,Normal day,True
2025-02-09,09:00:00,62.02,Normal day,True
2025-02-09,09:30:00,59.81,Normal day,True
2025-02-09,10:00:00,55.0,Normal day,True
2025-02-09,10:30:00,49.16,Normal day,True
2025-02-09,11:00:00,39.9,Normal day,True
2025-02-09,11:30:00,31.0,Normal day,True
2025-02-09,12:00:00,31.6,Normal day,True
2025-02-09,12:30:00,37.44,Normal day,True
2025-02-09,13:00:00,50.6,Normal day,True
2025-02-09,13:30:00,42.59,Normal day,True
2025-02-09,14:00:00,53.42,Normal day,True
2025-02-09,14:30:00,43.72,Normal day,True
2025-02-09,15:00:00,28.91,Normal day,True
2025-02-09,15:30:00,36.15,Normal day,True
2025-02-09,16:00:00,32.16,Normal day,True
2025-02-09,16:30:00,34.35,Normal day,True
2025-02-09,17:00:00,29.64,Normal day,True
2025-02-09,17:30:00,30.57,Normal day,True
2025-02-09,18:00:00,52.57,Normal day,True
2025-02-09,18:30:00,70.04,Normal day,True
2025-02-09,19:00:00,69.32,Normal day,True
2025-02-09,19:30:00,68.3,Normal day,True
2025-02-09,20:00:00,63.14,Normal day,True
2025-02-09,20:30:00,59.95,Normal day,True
2025-02-09,21:00:00,69.39,Normal day,True
2025-02-09,21:30:00,60.5,Normal day,True
2025-02-09,22:00:00,60.78,Normal day,True
2025-02-09,22:30:00,56.16,Normal day,True
2025-02-09,23:00:00,11.52,Normal day,True
2025-02-09,23:30:00,13.66,Normal day,True
2025-02-10,00:00:00,9.0,House Party,False
2025-02-10,00:30:00,9.24,House Party,False
2025-02-10,01:00:00,14.32,House Party,False
2025-02-10,01:30:00,11.46,House Party,False
2025-02-10,02:00:00,10.66,House Party,False
2025-02-10,02:30:00,20.69,House Party,False
2025-02-10,03:00:00,8.85,House Party,False
2025-02-10,03:30:00,19.97,House Party,False
2025-02-10,04:00:00,15.94,House Party,False
2025-02-10,04:30:00,16.92,House Party,False
2025-02-10,05:00:00,54.85,House Party,False
2025-02-10,05:30:00,61.74,House Party,False
2025-02-10,06:00:00,82.43,House Party,False
2025-02-10,06:30:00,77.72,House Party,False
2025-02-10,07:00:00,65.14,House Party,False
2025-02-10,07:30:00,57.02,House Party,False
2025-02-10,08:00:00,69.7,House Party,False
2025-02-10,08:30:00,68.66,House Party,False
2025-02-10,09:00:00,21.81,House Party,False
2025-02-10,09:30:00,16.89,House Party,False
2025-02-10,10:00:00,21.85,House Party,False
2025-02-10,10:30:00,24.21,House Party,False
2025-02-10,11:00:00,27.97,House Party,False
2025-02-10,11:30:00,17.96,House Party,False
2025-02-10,12:00:00,52.0,House Party,False
2025-02-10,12:30:00,63.58,House Party,False
2025-02-10,13:00:00,42.83,House Party,False
2025-02-10,13:30:00,54.93,House Party,False
2025-02-10,14:00:00,24.93,House Party,False
2025-02-10,14:30:00,19.69,House Party,False
2025-02-10,15:00:00,17.96,House Party,False
2025-02-10,15:30:00,17.05,House Party,False
2025-02-10,16:00:00,17.61,House Party,False
2025-02-10,16:30:00,16.21,House Party,False
2025-02-10,17:00:00,20.32,House Party,False
2025-02-10,17:30:00,33.35,House Party,False
2025-02-10,18:00:00,63.18,House Party,False
2025-02-10,18:30:00,86.3,House Party,False
2025-02-10,19:00:00,72.99,House Party,False
2025-02-10,19:30:00,82.89,House Party,False
2025-02-10,20:00:00,76.19,House Party,False
2025-02-10,20:30:00,65.98,House Party,False
2025-02-10,21:00:00,100.0,House Party,False
2025-02-10,21:30:00,67.85,House Party,False
2025-02-10,22:00:00,19.53,House Party,False
2025-02-10,22:30:00,14.4,House Party,False
2025-02-10,23:00:00,15.78,House Party,False
2025-02-10,23:30:00,15.35,House Party,False
2025-02-11,00:00:00,8.2,Normal day,False
2025-02-11,00:30:00,10.65,Normal day,False
2025-02-11,01:00:00,10.63,Normal day,False
2025-02-11,01:30:00,11.2,Normal day,False
2025-02-11,02:00:00,8.68,Normal day,False
2025-02-11,02:30:00,9.01,Normal day,False
2025-02-11,03:00:00,11.57,Normal day,False
2025-02-11,03:30:00,6.58,Normal day,False
2025-02-11,04:00:00,10.6,Normal day,False
2025-02-11,04:30:00,11.41,Normal day,False
2025-02-11,05:00:00,43.51,Normal day,False
2025-02-11,05:30:00,45.01,Normal day,False
2025-02-11,06:00:00,40.05,Normal day,False
2025-02-11,06:30:00,38.44,Normal day,False
2025-02-11,07:00:00,52.65,Normal day,False
2025-02-11,07:30:00,39.45,Normal day,False
2025-02-11,08:00:00,43.17,Normal day,False
2025-02-11,08:30:00,41.22,Normal day,False
2025-02-11,09:00:00,13.2,Normal day,False
2025-02-11,09:30:00,15.75,Normal day,False
2025-02-11,10:00:00,16.57,Normal day,False
2025-02-11,10:30:00,13.27,Normal day,False
2025-02-11,11:00:00,13.96,Normal day,False
2025-02-11,11:30:00,14.84,Normal day,False
2025-02-11,12:00:00,37.15,Normal day,False
2025-02-11,12:30:00,30.85,Normal day,False
2025-02-11,13:00:00,40.07,Normal day,False
2025-02-11,13:30:00,35.71,Normal day,False
2025-02-11,14:00:00,11.64,Normal day,False
2025-02-11,14:30:00,15.9,Normal day,False
2025-02-11,15:00:00,15.21,Normal day,False
2025-02-11,15:30:00,18.17,Normal day,False
2025-02-11,16:00:00,20.05,Normal day,False
2025-02-11,16:30:00,16.05,Normal day,False
2025-02-11,17:00:00,16.93,Normal day,False
2025-02-11,17:30:00,10.36,Normal day,False
2025-02-11,18:00:00,69.95,Normal day,False
2025-02-11,18:30:00,49.55,Normal day,False
2025-02-11,19:00:00,58.08,Normal day,False
2025-02-11,19:30:00,64.36,Normal day,False
2025-02-11,20:00:00,65.68,Normal day,False
2025-02-11,20:30:00,64.05,Normal day,False
2025-02-11,21:00:00,66.72,Normal day,False
2025-02-11,21:30:00,67.73,Normal day,False
2025-02-11,22:00:00,8.29,Normal day,False
2025-02-11,22:30:00,4.94,Normal day,False
2025-02-11,23:00:00,8.54,Normal day,False
2025-02-11,23:30:00,7.96,Normal day,False
2025-02-12,00:00:00,9.86,Normal day,False
2025-02-12,00:30:00,13.32,Normal day,False
2025-02-12,01:00:00,13.75,Normal day,False
2025-02-12,01:30:00,10.54,Normal day,False
2025-02-12,02:00:00,12.34,Normal day,False
2025-02-12,02:30:00,7.9,Normal day,False
2025-02-12,03:00:00,7.77,Normal day,False
2025-02-12,03:30:00,7.35,Normal day,False
2025-02-12,04:00:00,6.53,Normal day,False
2025-02-12,04:30:00,11.54,Normal day,False
2025-02-12,05:00:00,45.0,Normal day,False
2025-02-12,05:30:00,47.96,Normal day,False
2025-02-12,06:00:00,48.28,Normal day,False
2025-02-12,06:30:00,42.1,Normal day,False
2025-02-12,07:00:00,38.9,Normal day,False
2025-02-12,07:30:00,40.87,Normal day,False
2025-02-12,08:00:00,41.98,Normal day,False
2025-02-12,08:30:00,49.72,Normal day,False
2025-02-12,09:00:00,10.84,Normal day,False
2025-02-12,09:30:00,14.55,Normal day,False
2025-02-12,10:00:00,16.13,Normal day,False
2025-02-12,10:30:00,16.24,Normal day,False
2025-02-12,11:00:00,15.75,Normal day,False
2025-02-12,11:30:00,15.95,Normal day,False
2025-02-12,12:00:00,33.28,Normal day,False
2025-02-12,12:30:00,32.56,Normal day,False
2025-02-12,13:00:00,33.28,Normal day,False
2025-02-12,13:30:00,37.28,Normal day,False
2025-02-12,14:00:00,18.53,Normal day,False
2025-02-12,14:30:00,10.91,Normal day,False
2025-02-12,15:00:00,21.92,Normal day,False
2025-02-12,15:30:00,21.44,Normal day,False
2025-02-12,16:00:00,17.23,Normal day,False
2025-02-12,16:30:00,9.43,Normal day,False
2025-02-12,17:00:00,15.82,Normal day,False
2025-02-12,17:30:00,11.04,Normal day,False
2025-02-12,18:00:00,58.09,Normal day,False
2025-02-12,18:30:00,50.17,Normal day,False
2025-02-12,19:00:00,45.73,Normal day,False
2025-02-12,19:30:00,59.12,Normal day,False
2025-02-12,20:00:00,62.74,Normal day,False
2025-02-12,20:30:00,56.13,Normal day,False
2025-02-12,21:00:00,75.5,Normal day,False
2025-02-12,21:30:00,60.36,Normal day,False
2025-02-12,22:00:00,5.88,Normal day,False
2025-02-12,22:30:00,9.94,Normal day,False
2025-02-12,23:00:00,5.21,Normal day,False
2025-02-12,23:30:00,12.91,Normal day,False
2025-02-13,00:00:00,9.23,Normal day,False
2025-02-13,00:30:00,7.75,Normal day,False
2025-02-13,01:00:00,13.6,Normal day,False
2025-02-13,01:30:00,13.4,Normal day,False
2025-02-13,02:00:00,5.44,Normal day,False
2025-02-13,02:30:00,5.8,Normal day,False
2025-02-13,03:00:00,10.93,Normal day,False
