Date,Time,Usage Percentage,Special Events,Is Weekend
2025-04-01,20:30:00,71.37,Normal day,False
2025-04-01,21:00:00,69.43,Normal day,False
2025-04-01,21:30:00,83.39,Normal day,False
2025-04-01,22:00:00,16.88,Normal day,False
2025-04-01,22:30:00,9.19,Normal day,False
2025-04-01,23:00:00,8.39,Normal day,False
2025-04-01,23:30:00,13.62,Normal day,False
2025-04-02,00:00:00,8.9,Normal day,False
2025-04-02,00:30:00,14.2,Normal day,False
2025-04-02,01:00:00,11.0,Normal day,False
2025-04-02,01:30:00,9.45,Normal day,False
2025-04-02,02:00:00,9.02,Normal day,False
2025-04-02,02:30:00,11.14,Normal day,False
2025-04-02,03:00:00,15.11,Normal day,False
2025-04-02,03:30:00,9.31,Normal day,False
2025-04-02,04:00:00,11.98,Normal day,False
2025-04-02,04:30:00,12.3,Normal day,False
2025-04-02,05:00:00,50.12,Normal day,False
2025-04-02,05:30:00,61.6,Normal day,False
2025-04-02,06:00:00,63.81,Normal day,False
2025-04-02,06:30:00,57.83,Normal day,False
2025-04-02,07:00:00,49.42,Normal day,False
2025-04-02,07:30:00,46.01,Normal day,False
2025-04-02,08:00:00,53.63,Normal day,False
2025-04-02,08:30:00,60.66,Normal day,False
2025-04-02,09:00:00,25.12,Normal day,False
2025-04-02,09:30:00,15.67,Normal day,False
2025-04-02,10:00:00,13.45,Normal day,False
2025-04-02,10:30:00,13.19,Normal day,False
2025-04-02,11:00:00,23.58,Normal day,False
2025-04-02,11:30:00,19.99,Normal day,False
2025-04-02,12:00:00,55.13,Normal day,False
2025-04-02,12:30:00,41.8,Normal day,False
2025-04-02,13:00:00,55.99,Normal day,False
2025-04-02,13:30:00,58.29,Normal day,False
2025-04-02,14:00:00,16.06,Normal day,False
2025-04-02,14:30:00,26.24,Normal day,False
2025-04-02,15:00:00,15.87,Normal day,False
2025-04-02,15:30:00,18.16,Normal day,False
2025-04-02,16:00:00,24.51,Normal day,False
2025-04-02,16:30:00,19.63,Normal day,False
2025-04-02,17:00:00,17.02,Normal day,False
2025-04-02,17:30:00,29.53,Normal day,False
2025-04-02,18:00:00,76.22,Normal day,False
2025-04-02,18:30:00,93.38,Normal day,False
2025-04-02,19:00:00,82.3,Normal day,False
2025-04-02,19:30:00,95.45,Normal day,False
2025-04-02,20:00:00,90.8,Normal day,False
2025-04-02,20:30:00,80.25,Normal day,False
2025-04-02,21:00:00,62.84,Normal day,False
2025-04-02,21:30:00,67.09,Normal day,False
2025-04-02,22:00:00,8.12,Normal day,False
2025-04-02,22:30:00,9.77,Normal day,False
2025-04-02,23:00:00,17.6,Normal day,False
2025-04-02,23:30:00,15.63,Normal day,False
2025-04-03,00:00:00,19.01,Visitors,False
2025-04-03,00:30:00,17.35,Visitors,False
2025-04-03,01:00:00,13.33,Visitors,False
2025-04-03,01:30:00,20.16,Visitors,False
2025-04-03,02:00:00,8.75,Visitors,False
2025-04-03,02:30:00,11.09,Visitors,False
2025-04-03,03:00:00,21.58,Visitors,False
2025-04-03,03:30:00,14.58,Visitors,False
2025-04-03,04:00:00,10.32,Visitors,False
2025-04-03,04:30:00,9.85,Visitors,False
2025-04-03,05:00:00,74.17,Visitors,False
2025-04-03,05:30:00,77.14,Visitors,False
2025-04-03,06:00:00,83.09,Visitors,False
2025-04-03,06:30:00,81.62,Visitors,False
2025-04-03,07:00:00,82.62,Visitors,False
2025-04-03,07:30:00,89.75,Visitors,False
2025-04-03,08:00:00,72.37,Visitors,False
2025-04-03,08:30:00,92.27,Visitors,False
2025-04-03,09:00:00,18.09,Visitors,False
2025-04-03,09:30:00,30.0,Visitors,False
2025-04-03,10:00:00,17.11,Visitors,False
2025-04-03,10:30:00,16.8,Visitors,False
2025-04-03,11:00:00,24.48,Visitors,False
2025-04-03,11:30:00,18.4,Visitors,False
2025-04-03,12:00:00,54.04,Visitors,False
2025-04-03,12:30:00,56.7,Visitors,False
2025-04-03,13:00:00,52.92,Visitors,False
2025-04-03,13:30:00,68.77,Visitors,False
2025-04-03,14:00:00,22.17,Visitors,False
2025-04-03,14:30:00,29.41,Visitors,False
2025-04-03,15:00:00,28.08,Visitors,False
2025-04-03,15:30:00,17.14,Visitors,False
2025-04-03,16:00:00,18.62,Visitors,False
2025-04-03,16:30:00,25.69,Visitors,False
2025-04-03,17:00:00,30.51,Visitors,False
2025-04-03,17:30:00,15.49,Visitors,False
2025-04-03,18:00:00,100.0,Visitors,False
2025-04-03,18:30:00,81.98,Visitors,False
2025-04-03,19:00:00,100.0,Visitors,False
2025-04-03,19:30:00,98.4,Visitors,False
2025-04-03,20:00:00,100.0,Visitors,False
2025-04-03,20:30:00,100.0,Visitors,False
2025-04-03,21:00:00,96.24,Visitors,False
2025-04-03,21:30:00,83.98,Visitors,False
2025-04-03,22:00:00,19.13,Visitors,False
2025-04-03,22:30:00,14.78,Visitors,False
2025-04-03,23:00:00,21.08,Visitors,False
2025-04-03,23:30:00,19.63,Visitors,False
2025-04-04,00:00:00,25.46,House Cleaning,False
2025-04-04,00:30:00,24.06,House Cleaning,False
2025-04-04,01:00:00,21.93,House Cleaning,False
2025-04-04,01:30:00,11.85,House Cleaning,False
2025-04-04,02:00:00,19.92,House Cleaning,False
2025-04-04,02:30:00,12.61,House Cleaning,False
2025-04-04,03:00:00,10.51,House Cleaning,False
2025-04-04,03:30:00,10.77,House Cleaning,False
2025-04-04,04:00:00,23.18,House Cleaning,False
2025-04-04,04:30:00,25.82,House Cleaning,False
2025-04-04,05:00:00,69.54,House Cleaning,False
2025-04-04,05:30:00,88.86,House Cleaning,False
2025-04-04,06:00:00,84.86,House Cleaning,False
2025-04-04,06:30:00,85.55,House Cleaning,False
2025-04-04,07:00:00,100.0,House Cleaning,False
2025-04-04,07:30:00,72.02,House Cleaning,False
2025-04-04,08:00:00,79.88,House Cleaning,False
2025-04-04,08:30:00,87.79,House Cleaning,False
2025-04-04,09:00:00,18.24,House Cleaning,False
2025-04-04,09:30:00,33.75,House Cleaning,False
2025-04-04,10:00:00,20.36,House Cleaning,False
2025-04-04,10:30:00,21.72,House Cleaning,False
2025-04-04,11:00:00,17.09,House Cleaning,False
2025-04-04,11:30:00,20.18,House Cleaning,False
2025-04-04,12:00:00,81.22,House Cleaning,False
2025-04-04,12:30:00,53.3,House Cleaning,False
2025-04-04,13:00:00,76.7,House Cleaning,False
2025-04-04,13:30:00,70.26,House Cleaning,False
2025-04-04,14:00:00,37.53,House Cleaning,False
2025-04-04,14:30:00,32.88,House Cleaning,False
2025-04-04,15:00:00,30.93,House Cleaning,False
2025-04-04,15:30:00,25.19,House Cleaning,False
2025-04-04,16:00:00,22.12,House Cleaning,False
2025-04-04,16:30:00,36.7,House Cleaning,False
2025-04-04,17:00:00,34.89,House Cleaning,False
2025-04-04,17:30:00,28.67,House Cleaning,False
2025-04-04,18:00:00,100.0,House Cleaning,False
2025-04-04,18:30:00,100.0,House Cleaning,False
2025-04-04,19:00:00,88.6,House Cleaning,False
2025-04-04,19:30:00,92.22,House Cleaning,False
2025-04-04,20:00:00,100.0,House Cleaning,False
2025-04-04,20:30:00,100.0,House Cleaning,False
2025-04-04,21:00:00,100.0,House Cleaning,False
2025-04-04,21:30:00,100.0,House Cleaning,False
2025-04-04,22:00:00,9.19,House Cleaning,False
2025-04-04,22:30:00,23.44,House Cleaning,False
2025-04-04,23:00:00,15.11,House Cleaning,False
2025-04-04,23:30:00,8.86,House Cleaning,False
2025-04-05,00:00:00,11.85,Normal day,True
2025-04-05,00:30:00,8.94,Normal day,True
2025-04-05,01:00:00,16.56,Normal day,True
2025-04-05,01:30:00,10.32,Normal day,True
2025-04-05,02:00:00,14.25,Normal day,True
2025-04-05,02:30:00,7.76,Normal day,True
2025-04-05,03:00:00,10.63,Normal day,True
2025-04-05,03:30:00,8.48,Normal day,True
2025-04-05,04:00:00,8.33,Normal day,True
2025-04-05,04:30:00,18.89,Normal day,True
2025-04-05,05:00:00,6.08,Normal day,True
2025-04-05,05:30:00,5.59,Normal day,True
2025-04-05,06:00:00,15.78,Normal day,True
2025-04-05,06:30:00,17.0,Normal day,True
2025-04-05,07:00:00,83.95,Normal day,True
2025-04-05,07:30:00,69.55,Normal day,True
2025-04-05,08:00:00,68.94,Normal day,True
2025-04-05,08:30:00,64.4,Normal day,True
2025-04-05,09:00:00,84.08,Normal day,True
2025-04-05,09:30:00,70.17,Normal day,True
2025-04-05,10:00:00,77.96,Normal day,True
2025-04-05,10:30:00,72.97,Normal day,True
2025-04-05,11:00:00,56.9,Normal day,True
2025-04-05,11:30:00,50.0,Normal day,True
2025-04-05,12:00:00,54.09,Normal day,True
2025-04-05,12:30:00,57.23,Normal day,True
2025-04-05,13:00:00,67.47,Normal day,True
2025-04-05,13:30:00,53.17,Normal day,True
2025-04-05,14:00:00,65.95,Normal day,True
2025-04-05,14:30:00,52.94,Normal day,True
2025-04-05,15:00:00,48.65,Normal day,True
2025-04-05,15:30:00,40.79,Normal day,True
2025-04-05,16:00:00,61.88,Normal day,True
2025-04-05,16:30:00,40.19,Normal day,True
2025-04-05,17:00:00,59.39,Normal day,True
2025-04-05,17:30:00,42.97,Normal day,True
2025-04-05,18:00:00,100.0,Normal day,True
2025-04-05,18:30:00,84.54,Normal day,True
2025-04-05,19:00:00,99.02,Normal day,True
2025-04-05,19:30:00,95.2,Normal day,True
2025-04-05,20:00:00,87.4,Normal day,True
2025-04-05,20:30:00,79.58,Normal day,True
2025-04-05,21:00:00,100.0,Normal day,True
2025-04-05,21:30:00,79.57,Normal day,True
2025-04-05,22:00:00,98.9,Normal day,True
2025-04-05,22:30:00,85.64,Normal day,True
2025-04-05,23:00:00,16.48,Normal day,True
2025-04-05,23:30:00,7.87,Normal day,True
2025-04-06,00:00:00,17.34,Normal day,True
2025-04-06,00:30:00,14.81,Normal day,True
2025-04-06,01:00:00,10.01,Normal day,True
2025-04-06,01:30:00,7.93,Normal day,True
2025-04-06,02:00:00,7.35,Normal day,True
2025-04-06,02:30:00,13.01,Normal day,True
2025-04-06,03:00:00,15.42,Normal day,True
2025-04-06,03:30:00,11.87,Normal day,True
2025-04-06,04:00:00,16.63,Normal day,True
2025-04-06,04:30:00,10.07,Normal day,True
2025-04-06,05:00:00,17.18,Normal day,True
2025-04-06,05:30:00,8.67,Normal day,True
2025-04-06,06:00:00,5.91,Normal day,True
2025-04-06,06:30:00,15.6,Normal day,True
2025-04-06,07:00:00,61.33,Normal day,True
2025-04-06,07:30:00,80.36,Normal day,True
2025-04-06,08:00:00,61.91,Normal day,True
2025-04-06,08:30:00,78.47,Normal day,True
2025-04-06,09:00:00,65.04,Normal day,True
2025-04-06,09:30:00,58.42,Normal day,True
2025-04-06,10:00:00,65.6,Normal day,True
2025-04-06,10:30:00,56.96,Normal day,True
2025-04-06,11:00:00,46.52,Normal day,True
2025-04-06,11:30:00,51.95,Normal day,True
2025-04-06,12:00:00,36.11,Normal day,True
2025-04-06,12:30:00,51.82,Normal day,True
2025-04-06,13:00:00,57.96,Normal day,True
2025-04-06,13:30:00,72.62,Normal day,True
2025-04-06,14:00:00,45.96,Normal day,True
2025-04-06,14:30:00,66.79,Normal day,True
2025-04-06,15:00:00,48.87,Normal day,True
2025-04-06,15:30:00,53.87,Normal day,True
2025-04-06,16:00:00,44.48,Normal day,True
2025-04-06,16:30:00,61.94,Normal day,True
2025-04-06,17:00:00,42.79,Normal day,True
2025-04-06,17:30:00,53.7,Normal day,True
2025-04-06,18:00:00,79.85,Normal day,True
2025-04-06,18:30:00,74.45,Normal day,True
2025-04-06,19:00:00,91.62,Normal day,True
2025-04-06,19:30:00,100.0,Normal day,True
2025-04-06,20:00:00,85.12,Normal day,True
2025-04-06,20:30:00,67.86,Normal day,True
2025-04-06,21:00:00,83.18,Normal day,True
2025-04-06,21:30:00,88.84,Normal day,True
2025-04-06,22:00:00,85.08,Normal day,True
2025-04-06,22:30:00,75.23,Normal day,True
2025-04-06,23:00:00,7.78,Normal day,True
2025-04-06,23:30:00,17.0,Normal day,True
2025-04-07,00:00:00,14.39,Normal day,False
2025-04-07,00:30:00,10.2,Normal day,False
2025-04-07,01:00:00,11.14,Normal day,False
2025-04-07,01:30:00,10.79,Normal day,False
2025-04-07,02:00:00,10.06,Normal day,False
2025-04-07,02:30:00,16.08,Normal day,False
2025-04-07,03:00:00,7.88,Normal day,False
2025-04-07,03:30:00,5.8,Normal day,False
2025-04-07,04:00:00,9.12,Normal day,False
2025-04-07,04:30:00,13.18,Normal day,False
2025-04-07,05:00:00,49.88,Normal day,False
2025-04-07,05:30:00,53.16,Normal day,False
2025-04-07,06:00:00,60.2,Normal day,False
2025-04-07,06:30:00,72.45,Normal day,False
2025-04-07,07:00:00,61.91,Normal day,False
2025-04-07,07:30:00,45.97,Normal day,False
2025-04-07,08:00:00,61.01,Normal day,False
2025-04-07,08:30:00,72.19,Normal day,False
2025-04-07,09:00:00,20.06,Normal day,False
2025-04-07,09:30:00,22.57,Normal day,False
2025-04-07,10:00:00,14.08,Normal day,False
2025-04-07,10:30:00,13.26,Normal day,False
2025-04-07,11:00:00,15.43,Normal day,False
2025-04-07,11:30:00,20.02,Normal day,False
2025-04-07,12:00:00,39.67,Normal day,False
2025-04-07,12:30:00,55.43,Normal day,False
2025-04-07,13:00:00,47.55,Normal day,False
2025-04-07,13:30:00,45.67,Normal day,False
2025-04-07,14:00:00,22.49,Normal day,False
2025-04-07,14:30:00,21.17,Normal day,False
2025-04-07,15:00:00,23.2,Normal day,False
2025-04-07,15:30:00,17.65,Normal day,False
2025-04-07,16:00:00,29.67,Normal day,False
2025-04-07,16:30:00,26.26,Normal day,False
2025-04-07,17:00:00,21.38,Normal day,False
2025-04-07,17:30:00,18.07,Normal day,False
2025-04-07,18:00:00,90.02,Normal day,False
2025-04-07,18:30:00,55.17,Normal day,False
2025-04-07,19:00:00,90.44,Normal day,False
2025-04-07,19:30:00,82.48,Normal day,False
2025-04-07,20:00:00,91.21,Normal day,False
2025-04-07,20:30:00,100.0,Normal day,False
2025-04-07,21:00:00,85.09,Normal day,False
2025-04-07,21:30:00,94.22,Normal day,False
2025-04-07,22:00:00,12.85,Normal day,False
2025-04-07,22:30:00,13.1,Normal day,False
2025-04-07,23:00:00,13.18,Normal day,False
2025-04-07,23:30:00,16.9,Normal day,False
2025-04-08,00:00:00,15.54,Normal day,False
2025-04-08,00:30:00,14.64,Normal day,False
2025-04-08,01:00:00,10.42,Normal day,False
2025-04-08,01:30:00,14.52,Normal day,False
2025-04-08,02:00:00,12.62,Normal day,False
2025-04-08,02:30:00,6.72,Normal day,False
2025-04-08,03:00:00,17.35,Normal day,False
2025-04-08,03:30:00,9.92,Normal day,False
2025-04-08,04:00:00,18.16,Normal day,False
2025-04-08,04:30:00,10.61,Normal day,False
2025-04-08,05:00:00,69.92,Normal day,False
2025-04-08,05:30:00,67.91,Normal day,False
2025-04-08,06:00:00,46.96,Normal day,False
2025-04-08,06:30:00,64.31,Normal day,False
2025-04-08,07:00:00,54.37,Normal day,False
2025-04-08,07:30:00,68.44,Normal day,False
2025-04-08,08:00:00,61.06,Normal day,False
2025-04-08,08:30:00,50.96,Normal day,False
2025-04-08,09:00:00,20.47,Normal day,False
2025-04-08,09:30:00,14.45,Normal day,False
2025-04-08,10:00:00,13.35,Normal day,False
2025-04-08,10:30:00,20.2,Normal day,False
2025-04-08,11:00:00,15.41,Normal day,False
2025-04-08,11:30:00,24.05,Normal day,False
2025-04-08,12:00:00,48.01,Normal day,False
2025-04-08,12:30:00,56.56,Normal day,False
2025-04-08,13:00:00,45.85,Normal day,False
2025-04-08,13:30:00,49.23,Normal day,False
2025-04-08,14:00:00,22.25,Normal day,False
2025-04-08,14:30:00,14.7,Normal day,False
2025-04-08,15:00:00,24.57,Normal day,False
2025-04-08,15:30:00,15.92,Normal day,False
2025-04-08,16:00:00,28.73,Normal day,False
2025-04-08,16:30:00,29.34,Normal day,False
2025-04-08,17:00:00,22.04,Normal day,False
2025-04-08,17:30:00,23.3,Normal day,False
2025-04-08,18:00:00,73.94,Normal day,False
2025-04-08,18:30:00,72.28,Normal day,False
2025-04-08,19:00:00,72.55,Normal day,False
2025-04-08,19:30:00,98.16,Normal day,False
2025-04-08,20:00:00,71.7,Normal day,False
2025-04-08,20:30:00,77.41,Normal day,False
2025-04-08,21:00:00,62.34,Normal day,False
2025-04-08,21:30:00,62.66,Normal day,False
2025-04-08,22:00:00,10.37,Normal day,False
2025-04-08,22:30:00,7.02,Normal day,False
2025-04-08,23:00:00,12.12,Normal day,False
2025-04-08,23:30:00,13.63,Normal day,False
2025-04-09,00:00:00,14.04,Normal day,False
2025-04-09,00:30:00,11.67,Normal day,False
2025-04-09,01:00:00,12.48,Normal day,False
2025-04-09,01:30:00,17.03,Normal day,False
2025-04-09,02:00:00,17.39,Normal day,False
2025-04-09,02:30:00,12.13,Normal day,False
2025-04-09,03:00:00,12.09,Normal day,False
2025-04-09,03:30:00,8.23,Normal day,False
2025-04-09,04:00:00,18.7,Normal day,False
2025-04-09,04:30:00,6.49,Normal day,False
2025-04-09,05:00:00,47.85,Normal day,False
2025-04-09,05:30:00,59.18,Normal day,False
2025-04-09,06:00:00,51.09,Normal day,False
2025-04-09,06:30:00,69.39,Normal day,False
2025-04-09,07:00:00,68.46,Normal day,False
2025-04-09,07:30:00,76.13,Normal day,False
2025-04-09,08:00:00,71.32,Normal day,False
2025-04-09,08:30:00,68.81,Normal day,False
2025-04-09,09:00:00,21.11,Normal day,False
2025-04-09,09:30:00,17.98,Normal day,False
2025-04-09,10:00:00,20.05,Normal day,False
2025-04-09,10:30:00,19.34,Normal day,False
2025-04-09,11:00:00,13.16,Normal day,False
2025-04-09,11:30:00,18.3,Normal day,False
2025-04-09,12:00:00,47.66,Normal day,False
2025-04-09,12:30:00,50.81,Normal day,False
2025-04-09,13:00:00,46.78,Normal day,False
2025-04-09,13:30:00,39.06,Normal day,False
2025-04-09,14:00:00,22.66,Normal day,False
2025-04-09,14:30:00,14.22,Normal day,False
2025-04-09,15:00:00,18.69,Normal day,False
2025-04-09,15:30:00,19.03,Normal day,False
2025-04-09,16:00:00,20.47,Normal day,False
2025-04-09,16:30:00,22.27,Normal day,False
2025-04-09,17:00:00,20.19,Normal day,False
2025-04-09,17:30:00,14.59,Normal day,False
2025-04-09,18:00:00,80.75,Normal day,False
2025-04-09,18:30:00,94.63,Normal day,False
2025-04-09,19:00:00,59.53,Normal day,False
2025-04-09,19:30:00,91.79,Normal day,False
2025-04-09,20:00:00,82.4,Normal day,False
2025-04-09,20:30:00,98.11,Normal day,False
2025-04-09,21:00:00,73.81,Normal day,False
2025-04-09,21:30:00,67.15,Normal day,False
2025-04-09,22:00:00,8.11,Normal day,False
2025-04-09,22:30:00,8.13,Normal day,False
2025-04-09,23:00:00,7.08,Normal day,False
2025-04-09,23:30:00,16.16,Normal day,False
2025-04-10,00:00:00,7.62,Normal day,False
2025-04-10,00:30:00,8.57,Normal day,False
2025-04-10,01:00:00,10.5,Normal day,False
2025-04-10,01:30:00,10.58,Normal day,False
2025-04-10,02:00:00,12.85,Normal day,False
2025-04-10,02:30:00,8.17,Normal day,False
2025-04-10,03:00:00,6.01,Normal day,False
2025-04-10,03:30:00,13.63,Normal day,False
2025-04-10,04:00:00,10.62,Normal day,False
2025-04-10,04:30:00,12.13,Normal day,False
2025-04-10,05:00:00,48.43,Normal day,False
2025-04-10,05:30:00,64.55,Normal day,False
2025-04-10,06:00:00,57.68,Normal day,False
2025-04-10,06:30:00,48.76,Normal day,False
2025-04-10,07:00:00,51.45,Normal day,False
2025-04-10,07:30:00,64.54,Normal day,False
2025-04-10,08:00:00,54.35,Normal day,False
2025-04-10,08:30:00,57.96,Normal day,False
2025-04-10,09:00:00,21.0,Normal day,False
2025-04-10,09:30:00,19.72,Normal day,False
2025-04-10,10:00:00,15.1,Normal day,False
2025-04-10,10:30:00,21.52,Normal day,False
2025-04-10,11:00:00,18.73,Normal day,False
2025-04-10,11:30:00,21.08,Normal day,False
2025-04-10,12:00:00,47.98,Normal day,False
2025-04-10,12:30:00,42.4,Normal day,False
2025-04-10,13:00:00,43.31,Normal day,False
2025-04-10,13:30:00,63.36,Normal day,False
2025-04-10,14:00:00,16.85,Normal day,False
2025-04-10,14:30:00,26.66,Normal day,False
2025-04-10,15:00:00,15.87,Normal day,False
2025-04-10,15:30:00,23.8,Normal day,False
2025-04-10,16:00:00,19.88,Normal day,False
2025-04-10,16:30:00,17.81,Normal day,False
2025-04-10,17:00:00,20.82,Normal day,False
2025-04-10,17:30:00,17.84,Normal day,False
2025-04-10,18:00:00,69.65,Normal day,False
2025-04-10,18:30:00,79.24,Normal day,False
2025-04-10,19:00:00,64.39,Normal day,False
2025-04-10,19:30:00,91.25,Normal day,False
2025-04-10,20:00:00,88.45,Normal day,False
2025-04-10,20:30:00,60.85,Normal day,False
2025-04-10,21:00:00,60.28,Normal day,False
2025-04-10,21:30:00,87.92,Normal day,False
2025-04-10,22:00:00,11.3,Normal day,False
2025-04-10,22:30:00,10.07,Normal day,False
2025-04-10,23:00:00,11.33,Normal day,False
2025-04-10,23:30:00,14.91,Normal day,False
2025-04-11,00:00:00,13.52,Normal day,False
2025-04-11,00:30:00,15.01,Normal day,False
2025-04-11,01:00:00,16.72,Normal day,False
2025-04-11,01:30:00,7.77,Normal day,False
2025-04-11,02:00:00,12.19,Normal day,False
2025-04-11,02:30:00,14.39,Normal day,False
2025-04-11,03:00:00,15.57,Normal day,False
2025-04-11,03:30:00,16.51,Normal day,False
2025-04-11,04:00:00,7.79,Normal day,False
2025-04-11,04:30:00,8.12,Normal day,False
2025-04-11,05:00:00,58.78,Normal day,False
2025-04-11,05:30:00,48.05,Normal day,False
2025-04-11,06:00:00,66.42,Normal day,False
2025-04-11,06:30:00,54.3,Normal day,False
2025-04-11,07:00:00,67.79,Normal day,False
2025-04-11,07:30:00,55.62,Normal day,False
2025-04-11,08:00:00,53.72,Normal day,False
2025-04-11,08:30:00,53.78,Normal day,False
2025-04-11,09:00:00,20.32,Normal day,False
2025-04-11,09:30:00,20.93,Normal day,False
2025-04-11,10:00:00,13.05,Normal day,False
2025-04-11,10:30:00,19.29,Normal day,False
2025-04-11,11:00:00,21.76,Normal day,False
2025-04-11,11:30:00,12.87,Normal day,False
2025-04-11,12:00:00,50.3,Normal day,False
2025-04-11,12:30:00,59.74,Normal day,False
2025-04-11,13:00:00,44.32,Normal day,False
2025-04-11,13:30:00,56.0,Normal day,False
2025-04-11,14:00:00,27.28,Normal day,False
2025-04-11,14:30:00,30.19,Normal day,False
2025-04-11,15:00:00,18.53,Normal day,False
2025-04-11,15:30:00,15.77,Normal day,False
2025-04-11,16:00:00,14.93,Normal day,False
2025-04-11,16:30:00,31.8,Normal day,False
2025-04-11,17:00:00,30.48,Normal day,False
2025-04-11,17:30:00,20.43,Normal day,False
2025-04-11,18:00:00,87.01,Normal day,False
2025-04-11,18:30:00,82.13,Normal day,False
2025-04-11,19:00:00,74.25,Normal day,False
2025-04-11,19:30:00,82.53,Normal day,False
2025-04-11,20:00:00,70.55,Normal day,False
2025-04-11,20:30:00,79.87,Normal day,False
2025-04-11,21:00:00,70.57,Normal day,False
2025-04-11,21:30:00,62.62,Normal day,False
2025-04-11,22:00:00,7.04,Normal day,False
2025-04-11,22:30:00,8.65,Normal day,False
2025-04-11,23:00:00,12.59,Normal day,False
2025-04-11,23:30:00,11.58,Normal day,False
2025-04-12,00:00:00,7.78,Normal day,True
2025-04-12,00:30:00,14.82,Normal day,True
2025-04-12,01:00:00,19.14,Normal day,True
2025-04-12,01:30:00,7.06,Normal day,True
2025-04-12,02:00:00,6.17,Normal day,True
2025-04-12,02:30:00,8.56,Normal day,True
2025-04-12,03:00:00,9.62,Normal day,True
2025-04-12,03:30:00,15.05,Normal day,True
2025-04-12,04:00:00,13.65,Normal day,True
2025-04-12,04:30:00,7.17,Normal day,True
2025-04-12,05:00:00,17.02,Normal day,True
2025-04-12,05:30:00,14.19,Normal day,True
2025-04-12,06:00:00,12.32,Normal day,True
2025-04-12,06:30:00,12.64,Normal day,True
2025-04-12,07:00:00,62.6,Normal day,True
2025-04-12,07:30:00,69.99,Normal day,True
2025-04-12,08:00:00,56.76,Normal day,True
2025-04-12,08:30:00,87.41,Normal day,True
2025-04-12,09:00:00,64.8,Normal day,True
2025-04-12,09:30:00,69.06,Normal day,True
2025-04-12,10:00:00,73.19,Normal day,True
2025-04-12,10:30:00,71.62,Normal day,True
2025-04-12,11:00:00,36.28,Normal day,True
2025-04-12,11:30:00,46.07,Normal day,True
2025-04-12,12:00:00,54.03,Normal day,True
2025-04-12,12:30:00,56.65,Normal day,True
2025-04-12,13:00:00,60.47,Normal day,True
2025-04-12,13:30:00,62.54,Normal day,True
2025-04-12,14:00:00,52.63,Normal day,True
2025-04-12,14:30:00,60.03,Normal day,True
2025-04-12,15:00:00,48.66,Normal day,True
2025-04-12,15:30:00,58.44,Normal day,True
2025-04-12,16:00:00,36.18,Normal day,True
2025-04-12,16:30:00,38.17,Normal day,True
2025-04-12,17:00:00,44.48,Normal day,True
2025-04-12,17:30:00,48.91,Normal day,True
2025-04-12,18:00:00,84.55,Normal day,True
2025-04-12,18:30:00,97.25,Normal day,True
2025-04-12,19:00:00,77.14,Normal day,True
2025-04-12,19:30:00,87.96,Normal day,True
2025-04-12,20:00:00,100.0,Normal day,True
2025-04-12,20:30:00,77.87,Normal day,True
2025-04-12,21:00:00,100.0,Normal day,True
2025-04-12,21:30:00,70.15,Normal day,True
2025-04-12,22:00:00,89.19,Normal day,True
2025-04-12,22:30:00,85.46,Normal day,True
2025-04-12,23:00:00,14.25,Normal day,True
2025-04-12,23:30:00,13.48,Normal day,True
