Date,Time,Usage Percentage,Special Events,Is Weekend
2025-10-06,01:00:00,9.9,Normal day,False
2025-10-06,01:30:00,10.15,Normal day,False
2025-10-06,02:00:00,11.6,Normal day,False
2025-10-06,02:30:00,6.04,Normal day,False
2025-10-06,03:00:00,13.23,Normal day,False
2025-10-06,03:30:00,10.3,Normal day,False
2025-10-06,04:00:00,11.56,Normal day,False
2025-10-06,04:30:00,10.28,Normal day,False
2025-10-06,05:00:00,33.16,Normal day,False
2025-10-06,05:30:00,45.78,Normal day,False
2025-10-06,06:00:00,34.01,Normal day,False
2025-10-06,06:30:00,50.32,Normal day,False
2025-10-06,07:00:00,51.88,Normal day,False
2025-10-06,07:30:00,40.44,Normal day,False
2025-10-06,08:00:00,43.34,Normal day,False
2025-10-06,08:30:00,38.44,Normal day,False
2025-10-06,09:00:00,11.79,Normal day,False
2025-10-06,09:30:00,9.6,Normal day,False
2025-10-06,10:00:00,14.94,Normal day,False
2025-10-06,10:30:00,12.6,Normal day,False
2025-10-06,11:00:00,15.41,Normal day,False
2025-10-06,11:30:00,18.55,Normal day,False
2025-10-06,12:00:00,40.25,Normal day,False
2025-10-06,12:30:00,41.02,Normal day,False
2025-10-06,13:00:00,45.67,Normal day,False
2025-10-06,13:30:00,38.32,Normal day,False
2025-10-06,14:00:00,14.15,Normal day,False
2025-10-06,14:30:00,19.77,Normal day,False
2025-10-06,15:00:00,12.11,Normal day,False
2025-10-06,15:30:00,12.47,Normal day,False
2025-10-06,16:00:00,12.51,Normal day,False
2025-10-06,16:30:00,20.28,Normal day,False
2025-10-06,17:00:00,8.85,Normal day,False
2025-10-06,17:30:00,12.42,Normal day,False
2025-10-06,18:00:00,46.83,Normal day,False
2025-10-06,18:30:00,66.27,Normal day,False
2025-10-06,19:00:00,64.36,Normal day,False
2025-10-06,19:30:00,50.64,Normal day,False
2025-10-06,20:00:00,49.39,Normal day,False
2025-10-06,20:30:00,50.58,Normal day,False
2025-10-06,21:00:00,65.47,Normal day,False
2025-10-06,21:30:00,70.75,Normal day,False
2025-10-06,22:00:00,5.67,Normal day,False
2025-10-06,22:30:00,5.64,Normal day,False
2025-10-06,23:00:00,5.69,Normal day,False
2025-10-06,23:30:00,14.34,Normal day,False
2025-10-07,00:00:00,13.65,Normal day,False
2025-10-07,00:30:00,11.66,Normal day,False
2025-10-07,01:00:00,5.25,Normal day,False
2025-10-07,01:30:00,6.26,Normal day,False
2025-10-07,02:00:00,10.12,Normal day,False
2025-10-07,02:30:00,11.08,Normal day,False
2025-10-07,03:00:00,6.57,Normal day,False
2025-10-07,03:30:00,12.7,Normal day,False
2025-10-07,04:00:00,7.29,Normal day,False
2025-10-07,04:30:00,6.07,Normal day,False
2025-10-07,05:00:00,42.58,Normal day,False
2025-10-07,05:30:00,49.43,Normal day,False
2025-10-07,06:00:00,46.9,Normal day,False
2025-10-07,06:30:00,42.09,Normal day,False
2025-10-07,07:00:00,39.28,Normal day,False
2025-10-07,07:30:00,46.98,Normal day,False
2025-10-07,08:00:00,48.47,Normal day,False
2025-10-07,08:30:00,50.7,Normal day,False
2025-10-07,09:00:00,12.62,Normal day,False
2025-10-07,09:30:00,14.42,Normal day,False
2025-10-07,10:00:00,13.31,Normal day,False
2025-10-07,10:30:00,10.77,Normal day,False
2025-10-07,11:00:00,12.21,Normal day,False
2025-10-07,11:30:00,10.22,Normal day,False
2025-10-07,12:00:00,40.08,Normal day,False
2025-10-07,12:30:00,34.75,Normal day,False
2025-10-07,13:00:00,39.2,Normal day,False
2025-10-07,13:30:00,29.07,Normal day,False
2025-10-07,14:00:00,19.74,Normal day,False
2025-10-07,14:30:00,9.17,Normal day,False
2025-10-07,15:00:00,18.19,Normal day,False
2025-10-07,15:30:00,15.26,Normal day,False
2025-10-07,16:00:00,24.13,Normal day,False
2025-10-07,16:30:00,12.83,Normal day,False
2025-10-07,17:00:00,18.46,Normal day,False
2025-10-07,17:30:00,22.82,Normal day,False
2025-10-07,18:00:00,46.36,Normal day,False
2025-10-07,18:30:00,66.06,Normal day,False
2025-10-07,19:00:00,56.1,Normal day,False
2025-10-07,19:30:00,71.04,Normal day,False
2025-10-07,20:00:00,66.85,Normal day,False
2025-10-07,20:30:00,53.36,Normal day,False
2025-10-07,21:00:00,71.14,Normal day,False
2025-10-07,21:30:00,58.54,Normal day,False
2025-10-07,22:00:00,9.59,Normal day,False
2025-10-07,22:30:00,12.13,Normal day,False
2025-10-07,23:00:00,10.94,Normal day,False
2025-10-07,23:30:00,10.6,Normal day,False
2025-10-08,00:00:00,10.18,Normal day,False
2025-10-08,00:30:00,11.1,Normal day,False
2025-10-08,01:00:00,9.0,Normal day,False
2025-10-08,01:30:00,6.15,Normal day,False
2025-10-08,02:00:00,12.91,Normal day,False
2025-10-08,02:30:00,8.43,Normal day,False
2025-10-08,03:00:00,10.53,Normal day,False
2025-10-08,03:30:00,8.46,Normal day,False
2025-10-08,04:00:00,4.97,Normal day,False
2025-10-08,04:30:00,4.99,Normal day,False
2025-10-08,05:00:00,39.51,Normal day,False
2025-10-08,05:30:00,41.32,Normal day,False
2025-10-08,06:00:00,37.26,Normal day,False
2025-10-08,06:30:00,42.93,Normal day,False
2025-10-08,07:00:00,47.27,Normal day,False
2025-10-08,07:30:00,41.71,Normal day,False
2025-10-08,08:00:00,51.34,Normal day,False
2025-10-08,08:30:00,45.8,Normal day,False
2025-10-08,09:00:00,15.38,Normal day,False
2025-10-08,09:30:00,13.45,Normal day,False
2025-10-08,10:00:00,11.65,Normal day,False
2025-10-08,10:30:00,12.51,Normal day,False
2025-10-08,11:00:00,17.07,Normal day,False
2025-10-08,11:30:00,18.4,Normal day,False
2025-10-08,12:00:00,35.1,Normal day,False
2025-10-08,12:30:00,45.77,Normal day,False
2025-10-08,13:00:00,48.57,Normal day,False
2025-10-08,13:30:00,35.95,Normal day,False
2025-10-08,14:00:00,13.8,Normal day,False
2025-10-08,14:30:00,12.71,Normal day,False
2025-10-08,15:00:00,12.95,Normal day,False
2025-10-08,15:30:00,14.33,Normal day,False
2025-10-08,16:00:00,20.91,Normal day,False
2025-10-08,16:30:00,8.66,Normal day,False
2025-10-08,17:00:00,14.03,Normal day,False
2025-10-08,17:30:00,17.6,Normal day,False
2025-10-08,18:00:00,48.37,Normal day,False
2025-10-08,18:30:00,44.29,Normal day,False
2025-10-08,19:00:00,64.93,Normal day,False
2025-10-08,19:30:00,49.82,Normal day,False
2025-10-08,20:00:00,67.77,Normal day,False
2025-10-08,20:30:00,52.27,Normal day,False
2025-10-08,21:00:00,53.51,Normal day,False
2025-10-08,21:30:00,50.32,Normal day,False
2025-10-08,22:00:00,8.26,Normal day,False
2025-10-08,22:30:00,10.19,Normal day,False
2025-10-08,23:00:00,6.81,Normal day,False
2025-10-08,23:30:00,8.12,Normal day,False
2025-10-09,00:00:00,5.17,Normal day,False
2025-10-09,00:30:00,8.23,Normal day,False
2025-10-09,01:00:00,11.64,Normal day,False
2025-10-09,01:30:00,10.88,Normal day,False
2025-10-09,02:00:00,7.49,Normal day,False
2025-10-09,02:30:00,8.58,Normal day,False
2025-10-09,03:00:00,5.62,Normal day,False
2025-10-09,03:30:00,7.47,Normal day,False
2025-10-09,04:00:00,6.47,Normal day,False
2025-10-09,04:30:00,12.25,Normal day,False
2025-10-09,05:00:00,41.21,Normal day,False
2025-10-09,05:30:00,55.04,Normal day,False
2025-10-09,06:00:00,56.85,Normal day,False
2025-10-09,06:30:00,52.22,Normal day,False
2025-10-09,07:00:00,52.3,Normal day,False
2025-10-09,07:30:00,39.9,Normal day,False
2025-10-09,08:00:00,47.88,Normal day,False
2025-10-09,08:30:00,37.09,Normal day,False
2025-10-09,09:00:00,15.55,Normal day,False
2025-10-09,09:30:00,15.0,Normal day,False
2025-10-09,10:00:00,16.93,Normal day,False
2025-10-09,10:30:00,11.01,Normal day,False
2025-10-09,11:00:00,10.68,Normal day,False
2025-10-09,11:30:00,14.14,Normal day,False
2025-10-09,12:00:00,38.88,Normal day,False
2025-10-09,12:30:00,42.72,Normal day,False
2025-10-09,13:00:00,34.06,Normal day,False
2025-10-09,13:30:00,33.4,Normal day,False
2025-10-09,14:00:00,14.01,Normal day,False
2025-10-09,14:30:00,15.79,Normal day,False
2025-10-09,15:00:00,22.0,Normal day,False
2025-10-09,15:30:00,20.21,Normal day,False
2025-10-09,16:00:00,10.36,Normal day,False
2025-10-09,16:30:00,10.44,Normal day,False
2025-10-09,17:00:00,18.59,Normal day,False
2025-10-09,17:30:00,11.71,Normal day,False
2025-10-09,18:00:00,64.14,Normal day,False
2025-10-09,18:30:00,46.29,Normal day,False
2025-10-09,19:00:00,63.84,Normal day,False
2025-10-09,19:30:00,53.09,Normal day,False
2025-10-09,20:00:00,57.29,Normal day,False
2025-10-09,20:30:00,73.56,Normal day,False
2025-10-09,21:00:00,50.96,Normal day,False
2025-10-09,21:30:00,49.78,Normal day,False
2025-10-09,22:00:00,11.37,Normal day,False
2025-10-09,22:30:00,11.44,Normal day,False
2025-10-09,23:00:00,4.92,Normal day,False
2025-10-09,23:30:00,8.19,Normal day,False
2025-10-10,00:00:00,10.49,Normal day,False
2025-10-10,00:30:00,12.36,Normal day,False
2025-10-10,01:00:00,8.54,Normal day,False
2025-10-10,01:30:00,10.83,Normal day,False
2025-10-10,02:00:00,4.83,Normal day,False
2025-10-10,02:30:00,7.88,Normal day,False
2025-10-10,03:00:00,6.62,Normal day,False
2025-10-10,03:30:00,6.15,Normal day,False
2025-10-10,04:00:00,10.2,Normal day,False
2025-10-10,04:30:00,5.95,Normal day,False
2025-10-10,05:00:00,51.8,Normal day,False
2025-10-10,05:30:00,34.98,Normal day,False
2025-10-10,06:00:00,51.28,Normal day,False
2025-10-10,06:30:00,57.15,Normal day,False
2025-10-10,07:00:00,39.04,Normal day,False
2025-10-10,07:30:00,38.3,Normal day,False
2025-10-10,08:00:00,42.45,Normal day,False
2025-10-10,08:30:00,42.14,Normal day,False
2025-10-10,09:00:00,10.42,Normal day,False
2025-10-10,09:30:00,14.26,Normal day,False
2025-10-10,10:00:00,12.39,Normal day,False
2025-10-10,10:30:00,9.56,Normal day,False
2025-10-10,11:00:00,11.73,Normal day,False
2025-10-10,11:30:00,10.86,Normal day,False
2025-10-10,12:00:00,45.29,Normal day,False
2025-10-10,12:30:00,32.65,Normal day,False
2025-10-10,13:00:00,31.34,Normal day,False
2025-10-10,13:30:00,35.8,Normal day,False
2025-10-10,14:00:00,9.37,Normal day,False
2025-10-10,14:30:00,21.97,Normal day,False
2025-10-10,15:00:00,18.77,Normal day,False
2025-10-10,15:30:00,15.43,Normal day,False
2025-10-10,16:00:00,13.62,Normal day,False
2025-10-10,16:30:00,10.83,Normal day,False
2025-10-10,17:00:00,17.97,Normal day,False
2025-10-10,17:30:00,22.23,Normal day,False
2025-10-10,18:00:00,67.08,Normal day,False
2025-10-10,18:30:00,59.68,Normal day,False
2025-10-10,19:00:00,67.24,Normal day,False
2025-10-10,19:30:00,53.96,Normal day,False
2025-10-10,20:00:00,46.69,Normal day,False
2025-10-10,20:30:00,66.11,Normal day,False
2025-10-10,21:00:00,72.72,Normal day,False
2025-10-10,21:30:00,60.12,Normal day,False
2025-10-10,22:00:00,5.56,Normal day,False
2025-10-10,22:30:00,12.15,Normal day,False
2025-10-10,23:00:00,5.84,Normal day,False
2025-10-10,23:30:00,6.4,Normal day,False
2025-10-11,00:00:00,8.38,Normal day,True
2025-10-11,00:30:00,12.0,Normal day,True
2025-10-11,01:00:00,8.2,Normal day,True
2025-10-11,01:30:00,8.98,Normal day,True
2025-10-11,02:00:00,11.83,Normal day,True
2025-10-11,02:30:00,12.48,Normal day,True
2025-10-11,03:00:00,6.71,Normal day,True
2025-10-11,03:30:00,7.94,Normal day,True
2025-10-11,04:00:00,4.39,Normal day,True
2025-10-11,04:30:00,5.08,Normal day,True
2025-10-11,05:00:00,14.5,Normal day,True
2025-10-11,05:30:00,7.78,Normal day,True
2025-10-11,06:00:00,8.45,Normal day,True
2025-10-11,06:30:00,12.76,Normal day,True
2025-10-11,07:00:00,50.78,Normal day,True
2025-10-11,07:30:00,63.21,Normal day,True
2025-10-11,08:00:00,49.72,Normal day,True
2025-10-11,08:30:00,51.03,Normal day,True
2025-10-11,09:00:00,65.87,Normal day,True
2025-10-11,09:30:00,57.22,Normal day,True
2025-10-11,10:00:00,49.28,Normal day,True
2025-10-11,10:30:00,50.76,Normal day,True
2025-10-11,11:00:00,40.18,Normal day,True
2025-10-11,11:30:00,30.38,Normal day,True
2025-10-11,12:00:00,36.66,Normal day,True
2025-10-11,12:30:00,35.61,Normal day,True
2025-10-11,13:00:00,40.26,Normal day,True
2025-10-11,13:30:00,45.62,Normal day,True
2025-10-11,14:00:00,50.34,Normal day,True
2025-10-11,14:30:00,41.58,Normal day,True
2025-10-11,15:00:00,27.51,Normal day,True
2025-10-11,15:30:00,33.88,Normal day,True
2025-10-11,16:00:00,33.92,Normal day,True
2025-10-11,16:30:00,39.23,Normal day,True
2025-10-11,17:00:00,41.74,Normal day,True
2025-10-11,17:30:00,41.15,Normal day,True
2025-10-11,18:00:00,77.18,Normal day,True
2025-10-11,18:30:00,68.91,Normal day,True
2025-10-11,19:00:00,66.33,Normal day,True
2025-10-11,19:30:00,61.01,Normal day,True
2025-10-11,20:00:00,73.65,Normal day,True
2025-10-11,20:30:00,58.68,Normal day,True
2025-10-11,21:00:00,81.8,Normal day,True
2025-10-11,21:30:00,66.06,Normal day,True
2025-10-11,22:00:00,67.32,Normal day,True
2025-10-11,22:30:00,81.25,Normal day,True
2025-10-11,23:00:00,11.95,Normal day,True
2025-10-11,23:30:00,8.06,Normal day,True
2025-10-12,00:00:00,9.51,Normal day,True
2025-10-12,00:30:00,7.33,Normal day,True
2025-10-12,01:00:00,4.45,Normal day,True
2025-10-12,01:30:00,5.85,Normal day,True
2025-10-12,02:00:00,8.36,Normal day,True
2025-10-12,02:30:00,6.56,Normal day,True
2025-10-12,03:00:00,13.35,Normal day,True
2025-10-12,03:30:00,9.68,Normal day,True
2025-10-12,04:00:00,9.45,Normal day,True
2025-10-12,04:30:00,12.06,Normal day,True
2025-10-12,05:00:00,13.53,Normal day,True
2025-10-12,05:30:00,12.67,Normal day,True
2025-10-12,06:00:00,13.7,Normal day,True
2025-10-12,06:30:00,12.52,Normal day,True
2025-10-12,07:00:00,56.51,Normal day,True
2025-10-12,07:30:00,66.4,Normal day,True
2025-10-12,08:00:00,56.17,Normal day,True
2025-10-12,08:30:00,58.74,Normal day,True
2025-10-12,09:00:00,56.84,Normal day,True
2025-10-12,09:30:00,47.49,Normal day,True
2025-10-12,10:00:00,68.33,Normal day,True
2025-10-12,10:30:00,45.94,Normal day,True
2025-10-12,11:00:00,28.38,Normal day,True
2025-10-12,11:30:00,27.5,Normal day,True
2025-10-12,12:00:00,37.82,Normal day,True
2025-10-12,12:30:00,32.89,Normal day,True
2025-10-12,13:00:00,44.05,Normal day,True
2025-10-12,13:30:00,54.45,Normal day,True
2025-10-12,14:00:00,47.84,Normal day,True
2025-10-12,14:30:00,47.0,Normal day,True
2025-10-12,15:00:00,42.85,Normal day,True
2025-10-12,15:30:00,29.02,Normal day,True
2025-10-12,16:00:00,30.7,Normal day,True
2025-10-12,16:30:00,36.62,Normal day,True
2025-10-12,17:00:00,32.99,Normal day,True
2025-10-12,17:30:00,37.94,Normal day,True
2025-10-12,18:00:00,72.47,Normal day,True
2025-10-12,18:30:00,59.43,Normal day,True
2025-10-12,19:00:00,56.56,Normal day,True
2025-10-12,19:30:00,68.06,Normal day,True
2025-10-12,20:00:00,63.07,Normal day,True
2025-10-12,20:30:00,60.69,Normal day,True
2025-10-12,21:00:00,55.79,Normal day,True
2025-10-12,21:30:00,70.05,Normal day,True
2025-10-12,22:00:00,79.58,Normal day,True
2025-10-12,22:30:00,72.68,Normal day,True
2025-10-12,23:00:00,9.49,Normal day,True
2025-10-12,23:30:00,11.18,Normal day,True
2025-10-13,00:00:00,6.37,Normal day,False
2025-10-13,00:30:00,4.99,Normal day,False
2025-10-13,01:00:00,10.85,Normal day,False
2025-10-13,01:30:00,9.7,Normal day,False
2025-10-13,02:00:00,12.55,Normal day,False
